Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat,Venue,Date,Results Score,discipline,year,ProfileURL,source
12,27:11.26,,Tadese WORKU,20 JAN 2002,ETH,4,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1208,men_10000m,2023,https://worldathletics.org/athletes/athlete=14566477,toplist
13,27:12.27,,Kiprono SITONIK,10 NOV 2001,KEN,,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1207,men_10000m,2023,https://worldathletics.org/athletes/athlete=14798187,toplist
14,27:12.53,,Tomoki OTA,17 OCT 1997,JPN,2,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1206,men_10000m,2023,https://worldathletics.org/athletes/athlete=14719583,toplist
15,27:12.73,,Paul CHELIMO,27 OCT 1990,USA,1,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1206,men_10000m,2023,https://worldathletics.org/athletes/athlete=14454958,toplist
16,27:12.82,,Emmanuel Korir KIPLAGAT,05 MAY 2002,KEN,2f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1206,men_10000m,2023,https://worldathletics.org/athletes/athlete=14892214,toplist
17,27:13.04,,Akira AIZAWA,18 JUL 1997,JPN,3,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1205,men_10000m,2023,https://worldathletics.org/athletes/athlete=14675312,toplist
18,27:14.76,,Gideon Kipkertich RONO,22 FEB 2003,KEN,3,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",22 APR 2023,1203,men_10000m,2023,https://worldathletics.org/athletes/athlete=14858600,toplist
19,27:22.30,,Benson KIPLANGAT,17 JUN 2003,KEN,4f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1191,men_10000m,2023,https://worldathletics.org/athletes/athlete=14989931,toplist
20,27:22.31,,Ren TAZAWA,11 NOV 2000,JPN,4,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1191,men_10000m,2023,https://worldathletics.org/athletes/athlete=14815040,toplist
21,27:22.96,,Evans Keitany KIPTUM,27 NOV 1999,KEN,5f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1190,men_10000m,2023,https://worldathletics.org/athletes/athlete=14477630,toplist
22,27:23.01,,Antipas Kibet KANDIE,02 APR 1996,KEN,6f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1190,men_10000m,2023,https://worldathletics.org/athletes/athlete=14808800,toplist
23,27:23.10,,Adriaan WILDSCHUTT,03 MAY 1998,RSA,1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023,1189,men_10000m,2023,https://worldathletics.org/athletes/athlete=14741268,toplist
24,27:23.84,,Athanas KIOKO,26 FEB 1995,KEN,3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1188,men_10000m,2023,https://worldathletics.org/athletes/athlete=14923169,toplist
25,27:23.96,,Gemechu DIDA,12 SEP 1999,ETH,5,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1188,men_10000m,2023,https://worldathletics.org/athletes/athlete=14825107,toplist
26,27:24.83,,Cosmas Mwangi BOI,12 MAR 2003,KEN,8f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1187,men_10000m,2023,https://worldathletics.org/athletes/kenya/cosmas-mwangi-boi-14983165,toplist
27,27:25.30,,Conner MANTZ,08 DEC 1996,USA,4,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1186,men_10000m,2023,https://worldathletics.org/athletes/athlete=14628442,toplist
28,27:25.48,,Jimmy GRESSIER,04 MAY 1997,FRA,2,,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1186,men_10000m,2023,https://worldathletics.org/athletes/athlete=14694062,toplist
29,27:26.40,,Jonas RAESS,08 MAR 1994,SUI,5,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1184,men_10000m,2023,https://worldathletics.org/athletes/athlete=14427180,toplist
30,27:28.13,,Ayumu KOBAYASHI,15 AUG 1998,JPN,5,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1181,men_10000m,2023,https://worldathletics.org/athletes/athlete=14886071,toplist
31,27:28.31,,Philemon Kiplagat RUTO,20 SEP 2001,KEN,10f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1181,men_10000m,2023,https://worldathletics.org/athletes/athlete=14758181,toplist
32,27:28.50,,Keita SATOH,22 JAN 2004,JPN,11f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1181,men_10000m,2023,https://worldathletics.org/athletes/athlete=14954502,toplist
33,27:28.53,,Felix Kiptarus KORIR,15 AUG 2003,KEN,12f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1181,men_10000m,2023,https://worldathletics.org/athletes/athlete=14892003,toplist
34,27:29.8h,,Nicholas KIPKORIR,29 SEP 1998,KEN,1,,"Nyayo National Stadium, Nairobi (KEN)",07 JUL 2023,1179,men_10000m,2023,https://worldathletics.org/athletes/athlete=14708978,toplist
35,27:30.01,,Nils VOIGT,02 MAY 1997,GER,7,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1178,men_10000m,2023,https://worldathletics.org/athletes/athlete=14598243,toplist
36,27:30.36,,Stanley Waithaka MBURU,09 APR 2000,KEN,3,,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1178,men_10000m,2023,https://worldathletics.org/athletes/athlete=14802641,toplist
37,27:30.46,,Boki DIRIBA,25 FEB 2004,ETH,6,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1178,men_10000m,2023,https://worldathletics.org/athletes/ethiopia/boki-diriba-15008615,toplist
38,27:30.69,,Mebuki SUZUKI,03 JUN 2001,JPN,13f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1177,men_10000m,2023,https://worldathletics.org/athletes/athlete=14854889,toplist
39,27:30.71,,Benard KIMELI,10 SEP 1995,KEN,4f2,,"Nagaragawa Stadium, Gifu (JPN)",23 SEP 2023,1177,men_10000m,2023,https://worldathletics.org/athletes/athlete=14790672,toplist
40,27:31.31,,Vincent MUTAI,05 MAY 1996,KEN,2,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1176,men_10000m,2023,https://worldathletics.org/athletes/kenya/vincent-mutai-15133576,toplist
41,27:32.47,,Hailemariyam AMARE,22 FEB 1997,ETH,7,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1175,men_10000m,2023,https://worldathletics.org/athletes/athlete=14657460,toplist
42,27:33.35,,Daniel Kosen TUMAKA,05 OCT 2003,KEN,14f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1173,men_10000m,2023,https://worldathletics.org/athletes/kenya/daniel-kosen-tumaka-14989657,toplist
43,27:33.99,,Tadesse GETAHON,20 DEC 1997,ISR,3,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1172,men_10000m,2023,https://worldathletics.org/athletes/athlete=14737734,toplist
44,27:34.21,,Muthoni MUIRU,27 MAR 1998,KEN,6f2,,"Nagaragawa Stadium, Gifu (JPN)",23 SEP 2023,1172,men_10000m,2023,https://worldathletics.org/athletes/athlete=14754374,toplist
45,27:34.32,,Vincent Kibet YEGON,05 DEC 2000,KEN,15f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1172,men_10000m,2023,https://worldathletics.org/athletes/athlete=14847919,toplist
46,27:34.61,,Richard YATOR,04 JUN 1998,KEN,3,,"Universiade Commemorative Stadium, Kobe (JPN)",22 APR 2023,1171,men_10000m,2023,https://worldathletics.org/athletes/athlete=14708970,toplist
47,27:36.75,,Jun KASAI,24 OCT 2000,JPN,16f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1168,men_10000m,2023,https://worldathletics.org/athletes/athlete=14883987,toplist
48,27:37.09,,Egide NTAKARUTIMANA,21 OCT 1997,BDI,4,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1167,men_10000m,2023,https://worldathletics.org/athletes/athlete=14987250,toplist
49,27:38.02,,Samuel CHELANGA,23 FEB 1985,USA,8,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1166,men_10000m,2023,https://worldathletics.org/athletes/athlete=14207499,toplist
50,27:38.66,,Kotaro SHINOHARA,03 SEP 2002,JPN,17f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1165,men_10000m,2023,https://worldathletics.org/athletes/athlete=14895798,toplist
51,27:39.67,,Samson NDIRANGU,14 MAY 1994,KEN,2,,"Egao Kenko Stadium, Kumamoto (JPN)",08 APR 2023,1163,men_10000m,2023,https://worldathletics.org/athletes/kenya/samson-ndirangu-14950199,toplist
52,27:40.58,,Charles Kamau WANJIKU,16 MAY 2000,KEN,1,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",11 NOV 2023,1162,men_10000m,2023,https://worldathletics.org/athletes/athlete=14892076,toplist
53,27:41.04,,Victor KIMUTAI,20 OCT 2000,KEN,2,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",11 NOV 2023,1161,men_10000m,2023,https://worldathletics.org/athletes/kenya/victor-kimutai-15031040,toplist
54,27:41.10,,Mogeni Benuel MAGOMA,11 MAR 2001,KEN,3,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",11 NOV 2023,1161,men_10000m,2023,https://worldathletics.org/athletes/athlete=14795184,toplist
55,27:41.44,,Zerei Kbrom MEZNGI,12 JAN 1986,NOR,6,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1161,men_10000m,2023,https://worldathletics.org/athletes/athlete=14598298,toplist
56,27:41.79,,Bereket ZELEKE,07 NOV 2004,ETH,7,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1160,men_10000m,2023,https://worldathletics.org/athletes/ethiopia/bereket-zeleke-15042926,toplist
57,27:42.03,,Mogos TUEMAY,24 MAY 1997,ETH,8,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1160,men_10000m,2023,https://worldathletics.org/athletes/athlete=14594963,toplist
58,27:42.37,,Shadrack RONO,01 JAN 2002,KEN,1f6,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1159,men_10000m,2023,https://worldathletics.org/athletes/kenya/shadrack-rono-14989936,toplist
59,27:42.56,,Luis GRIJALVA,10 APR 1999,GUA,9,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1159,men_10000m,2023,https://worldathletics.org/athletes/athlete=14749285,toplist
60,27:42.80,,Alex Chesiro MASAI,05 FEB 1997,KEN,10,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1158,men_10000m,2023,https://worldathletics.org/athletes/athlete=14829139,toplist
61,27:43.05,,Titus WANBUA,14 AUG 1997,KEN,18f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1158,men_10000m,2023,https://worldathletics.org/athletes/athlete=14764469,toplist
62,27:43.11,,Yusuke TAMURA,23 DEC 1998,JPN,4,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",11 NOV 2023,1158,men_10000m,2023,https://worldathletics.org/athletes/athlete=14839497,toplist
63,27:43.67,,James KIMEU,14 DEC 2000,KEN,1f1,,"Athletics Stadium, Fukagawa (JPN)",05 JUL 2023,1157,men_10000m,2023,https://worldathletics.org/athletes/athlete=14747103,toplist
63,27:43.67,,Musio SAIDAMU,12 OCT 2000,KEN,3f1,,"Athletic Track, Abashiri (JPN)",08 JUL 2023,1157,men_10000m,2023,https://worldathletics.org/athletes/athlete=14900278,toplist
65,27:44.33,,Tariq Ahmed AL AMRI,23 DEC 1990,KSA,9,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1156,men_10000m,2023,https://worldathletics.org/athletes/athlete=14484291,toplist
66,27:44.50,,Jonathan Muia NDIKU,18 SEP 1991,KEN,2f1,,"Athletics Stadium, Fukagawa (JPN)",05 JUL 2023,1156,men_10000m,2023,https://worldathletics.org/athletes/athlete=14209367,toplist
67,27:44.65,,Andrew LOROT,02 DEC 1997,KEN,3f1,,"Athletics Stadium, Fukagawa (JPN)",05 JUL 2023,1156,men_10000m,2023,https://worldathletics.org/athletes/athlete=14689595,toplist
68,27:44.86,,Sonata NAGASHIMA,17 JUN 2004,JPN,1,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",02 DEC 2023,1155,men_10000m,2023,https://worldathletics.org/athletes/japan/sonata-nagashima-14958188,toplist
69,27:45.22,,Bernard KIMANI,30 SEP 1993,KEN,5,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",11 NOV 2023,1155,men_10000m,2023,https://worldathletics.org/athletes/athlete=14584960,toplist
70,27:45.55,,Ayumu OKAWA,05 MAR 2001,JPN,6,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1154,men_10000m,2023,https://worldathletics.org/athletes/athlete=14902796,toplist
71,27:45.65,,Isaac Kibet NDIEMA,05 FEB 1999,KEN,2f6,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1154,men_10000m,2023,https://worldathletics.org/athletes/kenya/isaac-kibet-ndiema-14974973,toplist
72,27:45.81,,Wesley KIPTOO,07 JUL 1999,KEN,11,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1154,men_10000m,2023,https://worldathletics.org/athletes/athlete=14586470,toplist
73,27:46.08,,David Shungeya NEIYIAI,17 DEC 2000,KEN,5,,"Egao Kenko Stadium, Kumamoto (JPN)",08 APR 2023,1153,men_10000m,2023,https://worldathletics.org/athletes/kenya/david-shungeya-neiyiai-14973356,toplist
74,27:46.30,,Philip MULUWA,03 MAR 2002,KEN,8f2,,"Nagaragawa Stadium, Gifu (JPN)",23 SEP 2023,1153,men_10000m,2023,https://worldathletics.org/athletes/athlete=14910819,toplist
75,27:46.66,,Takashi NAMBA,06 MAR 1999,JPN,7,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1152,men_10000m,2023,https://worldathletics.org/athletes/athlete=14862896,toplist
76,27:46.97,,Dan KIPLANGAT,04 JUN 1996,KEN,9f2,,"Nagaragawa Stadium, Gifu (JPN)",23 SEP 2023,1152,men_10000m,2023,https://worldathletics.org/athletes/athlete=14796112,toplist
77,27:47.01,,Reishi YOSHIDA,19 JUN 2002,JPN,2,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",02 DEC 2023,1152,men_10000m,2023,https://worldathletics.org/athletes/athlete=14895797,toplist
78,27:47.21,,Ryuto IGAWA,05 SEP 2000,JPN,4f6,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1152,men_10000m,2023,https://worldathletics.org/athletes/athlete=14854888,toplist
79,27:47.3h,,Kibiwott KANDIE,20 JUN 1996,KEN,4,,"Nyayo National Stadium, Nairobi (KEN)",07 JUL 2023,1151,men_10000m,2023,https://worldathletics.org/athletes/athlete=14780952,toplist
80,27:47.35,,Joseph KARANJA,16 OCT 1999,KEN,1,,"Nagaragawa Stadium, Gifu (JPN)",13 MAY 2023,1151,men_10000m,2023,https://worldathletics.org/athletes/athlete=14895744,toplist
81,27:47.43,,Andrew BUTCHART,14 OCT 1991,GBR,10,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1151,men_10000m,2023,https://worldathletics.org/athletes/athlete=14377202,toplist
82,27:47.56,,Alexander MUNYAO,10 SEP 1996,KEN,5f1,,"Athletic Track, Abashiri (JPN)",08 JUL 2023,1151,men_10000m,2023,https://worldathletics.org/athletes/athlete=14590685,toplist
83,27:47.62,,Amanal PETROS,17 MAY 1995,GER,4,,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1151,men_10000m,2023,https://worldathletics.org/athletes/athlete=14572523,toplist
84,27:47.76,,Shunya KIKUCHI,26 JUL 1998,JPN,9,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1151,men_10000m,2023,https://worldathletics.org/athletes/athlete=14516710,toplist
85,27:47.85,,Charles Karanja KAMAU,05 AUG 1997,KEN,2,,"Nagaragawa Stadium, Gifu (JPN)",13 MAY 2023,1151,men_10000m,2023,https://worldathletics.org/athletes/athlete=14837875,toplist
86,27:48.09,,Akira AKASAKI,21 JAN 1998,JPN,20f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1150,men_10000m,2023,https://worldathletics.org/athletes/athlete=14765559,toplist
87,27:48.66,,Dawit WOLDE,19 MAY 1991,ETH,8,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1149,men_10000m,2023,https://worldathletics.org/athletes/athlete=14181700,toplist
88,27:48.74,,Josphat Ledama KISAISA,25 JUN 1998,KEN,21f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1149,men_10000m,2023,https://worldathletics.org/athletes/athlete=14695603,toplist
89,27:49.31,,Shuho DAIROKUNO,23 DEC 1992,JPN,6f6,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1148,men_10000m,2023,https://worldathletics.org/athletes/athlete=14498811,toplist
90,27:49.67,,Benjamin FLANAGAN,11 JAN 1995,CAN,12,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1148,men_10000m,2023,https://worldathletics.org/athletes/athlete=14479051,toplist
91,27:50.05,,Shunsuke SHIKAMA,07 JAN 2001,JPN,4,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",02 DEC 2023,1147,men_10000m,2023,https://worldathletics.org/athletes/athlete=14912325,toplist
92,27:50.32,,Kanta SHIMIZU,03 MAY 1996,JPN,10,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1147,men_10000m,2023,https://worldathletics.org/athletes/athlete=14768177,toplist
93,27:50.43,,Precious Lesiba MASHELE,13 OCT 1990,RSA,1,,"Green Point Stadium, Cape Town (RSA)",24 APR 2023,1147,men_10000m,2023,https://worldathletics.org/athletes/athlete=14693529,toplist
94,27:50.45,,Dennis KIPRUTO,08 APR 2005,KEN,4,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",22 APR 2023,1147,men_10000m,2023,https://worldathletics.org/athletes/kenya/dennis-kipruto-15087494,toplist
95,27:50.72,,Joseph Mana NDIRANGU,09 SEP 1994,KEN,5,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",11 JUN 2023,1146,men_10000m,2023,https://worldathletics.org/athletes/athlete=14209370,toplist
96,27:51.00,,Iliass AOUANI,29 SEP 1995,ITA,11,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1146,men_10000m,2023,https://worldathletics.org/athletes/athlete=14585136,toplist
97,27:51.10,,Yuta BANDO,21 NOV 1996,JPN,7f6,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1146,men_10000m,2023,https://worldathletics.org/athletes/athlete=14744481,toplist
98,27:51.20,,Zach PANNING,29 MAR 1995,USA,12,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1145,men_10000m,2023,https://worldathletics.org/athletes/athlete=14680006,toplist
99,27:51.42,,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,,"Nemzeti Atlétikai Központ, Budapest (HUN)",20 AUG 2023,1145,men_10000m,2023,https://worldathletics.org/athletes/athlete=14645612,toplist
100,27:51.74,,Ben EIDENSCHINK,27 JUL 1996,USA,14,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1145,men_10000m,2023,https://worldathletics.org/athletes/athlete=14742439,toplist
1,26:31.01,,Yomif KEJELCHA,01 AUG 1997,ETH,1,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1273,men_10000m,2024,https://worldathletics.org/athletes/athlete=14594967,toplist
2,26:31.13,,Berihu AREGAWI,28 FEB 2001,ETH,2,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1273,men_10000m,2024,https://worldathletics.org/athletes/athlete=14848753,toplist
3,26:34.93,,Selemon BAREGA,20 JAN 2000,ETH,3,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1267,men_10000m,2024,https://worldathletics.org/athletes/athlete=14751317,toplist
4,26:37.93,,Biniam MEHARY,20 DEC 2006,ETH,4,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1262,men_10000m,2024,https://worldathletics.org/athletes/ethiopia/biniam-mehary-15118094,toplist
5,26:42.65,,Gemechu DIDA,12 SEP 1999,ETH,5,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1254,men_10000m,2024,https://worldathletics.org/athletes/athlete=14825107,toplist
6,26:43.14,,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,,"Stade de France, Paris (FRA)",02 AUG 2024,1253,men_10000m,2024,https://worldathletics.org/athletes/athlete=14645612,toplist
7,26:43.46,,Grant FISHER,22 APR 1997,USA,3,,"Stade de France, Paris (FRA)",02 AUG 2024,1253,men_10000m,2024,https://worldathletics.org/athletes/athlete=14591210,toplist
8,26:43.79,,Mohammed AHMED,05 JAN 1991,CAN,4,,"Stade de France, Paris (FRA)",02 AUG 2024,1252,men_10000m,2024,https://worldathletics.org/athletes/athlete=14330105,toplist
9,26:46.39,,Jacob KIPLIMO,14 NOV 2000,UGA,7,,"Stade de France, Paris (FRA)",02 AUG 2024,1248,men_10000m,2024,https://worldathletics.org/athletes/athlete=14735365,toplist
10,26:46.80,,Tadese WORKU,20 JAN 2002,ETH,6,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1247,men_10000m,2024,https://worldathletics.org/athletes/athlete=14566477,toplist
11,26:49.49,,Thierry NDIKUMWENAYO,26 MAR 1997,ESP,8,,"Stade de France, Paris (FRA)",02 AUG 2024,1243,men_10000m,2024,https://worldathletics.org/athletes/athlete=14661449,toplist
12,26:50.64,,Adriaan WILDSCHUTT,03 MAY 1998,RSA,9,,"Stade de France, Paris (FRA)",02 AUG 2024,1241,men_10000m,2024,https://worldathletics.org/athletes/athlete=14741268,toplist
13,26:50.81,,Daniel MATEIKO,04 AUG 1998,KEN,1,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1241,men_10000m,2024,https://worldathletics.org/athletes/athlete=14916367,toplist
14,26:50.94,,Nicholas KIPKORIR,29 SEP 1998,KEN,2,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1241,men_10000m,2024,https://worldathletics.org/athletes/athlete=14708978,toplist
15,26:51.09,,Benard Kibet KOECH,25 NOV 1999,KEN,3,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1240,men_10000m,2024,https://worldathletics.org/athletes/athlete=14748373,toplist
16,26:51.54,,Edwin KURGAT,19 MAY 1996,KEN,4,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1240,men_10000m,2024,https://worldathletics.org/athletes/athlete=14401023,toplist
17,26:52.72,,Nico YOUNG,27 JUL 2002,USA,2f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1238,men_10000m,2024,https://worldathletics.org/athletes/athlete=14882782,toplist
18,26:52.87,,Andreas ALMGREN,12 JUN 1995,SWE,3f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1238,men_10000m,2024,https://worldathletics.org/athletes/athlete=14460738,toplist
19,26:53.84,,Habtom SAMUEL,30 NOV 2003,ERI,5f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1236,men_10000m,2024,https://worldathletics.org/athletes/athlete=14919315,toplist
20,26:55.09,,Benson KIPLANGAT,17 JUN 2003,KEN,5,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1234,men_10000m,2024,https://worldathletics.org/athletes/athlete=14989931,toplist
21,26:55.51,,Merhawi MEBRAHTU,21 SEP 2003,ERI,7,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1233,men_10000m,2024,https://worldathletics.org/athletes/athlete=14935339,toplist
22,26:57.57,,William KINCAID,21 SEP 1992,USA,7f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1230,men_10000m,2024,https://worldathletics.org/athletes/athlete=14493258,toplist
23,26:58.67,,Jimmy GRESSIER,04 MAY 1997,FRA,12,,"Stade de France, Paris (FRA)",02 AUG 2024,1228,men_10000m,2024,https://worldathletics.org/athletes/athlete=14694062,toplist
24,26:58.97,,Kibiwott KANDIE,20 JUN 1996,KEN,6,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1228,men_10000m,2024,https://worldathletics.org/athletes/athlete=14780952,toplist
25,27:07.37,,Stanley Waithaka MBURU,09 APR 2000,KEN,7,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1214,men_10000m,2024,https://worldathletics.org/athletes/athlete=14802641,toplist
26,27:07.97,,Isaac KIMELI,09 MAR 1994,BEL,9f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1213,men_10000m,2024,https://worldathletics.org/athletes/athlete=14482919,toplist
