Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat,Venue,Date,Results Score,discipline,year,ProfileURL,source
57,69.87,,Samantha BORUTTA,07 AUG 2000,GER,1,,"Sportplatz Langenbrand, Forbach (GER)",12 MAY 2024,1091,women_HT,2024,https://worldathletics.org/athletes/athlete=14702578,toplist
58,69.86,,Jalani DAVIS,23 MAY 2001,USA,3,,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1091,women_HT,2024,https://worldathletics.org/athletes/athlete=14834014,toplist
59,69.81,,Suvi KOSKINEN,24 APR 1997,FIN,5,,"Estadio Vallehermoso, Madrid (ESP)",21 JUN 2024,1090,women_HT,2024,https://worldathletics.org/athletes/athlete=14502580,toplist
60,69.79,,Madison MALONE,31 MAY 1999,USA,1,,"UMiami Cobb Stadium, Coral Gables, FL (USA)",05 APR 2024,1090,women_HT,2024,https://worldathletics.org/athletes/athlete=14761712,toplist
60,69.79,,Zarina NOSIRJONOVA,23 MAR 2002,UZB,1,,"Centlar stadium, Dushanbe (TJK)",25 MAY 2024,1090,women_HT,2024,https://worldathletics.org/athletes/athlete=14859391,toplist
62,69.76,,Guðrún Karítas HALLGRÍMSDÓTTIR,07 JUL 2002,ISL,2f2,,"Bobcat Track and Field Complex, San Marcos, TX (USA)",30 MAR 2024,1089,women_HT,2024,https://worldathletics.org/athletes/athlete=14857735,toplist
63,69.69,,Ximena ZORRILLA,02 NOV 2000,PER,1,,"Estadio Atlético de la VIDENA, Lima (PER)",07 APR 2024,1088,women_HT,2024,https://worldathletics.org/athletes/athlete=14746479,toplist
63,69.69,,Michelle DÖPKE,21 JUL 1997,GER,2,,"Sportplatz Langenbrand, Forbach (GER)",12 MAY 2024,1088,women_HT,2024,https://worldathletics.org/athletes/athlete=14473493,toplist
65,69.65,,Zahra TATAR,10 NOV 1992,ALG,1,,"University of Ghana Sports Stadium, Accra (GHA)",19 MAR 2024,1088,women_HT,2024,https://worldathletics.org/athletes/athlete=14428446,toplist
66,69.63,,Réka GYURÁTZ,31 MAY 1996,HUN,2,,"Sugár úti Atlétikai Centrum, Szombathely (HUN)",25 JUN 2024,1087,women_HT,2024,https://worldathletics.org/athletes/athlete=14382890,toplist
67,69.49,,Vanessa STERCKENDRIES,15 SEP 1995,BEL,4,,"Nyayo National Stadium, Nairobi (KEN)",20 APR 2024,1085,women_HT,2024,https://worldathletics.org/athletes/athlete=14481780,toplist
68,69.45,,Mari SHAVERS,15 JUN 1999,USA,1,,"McClimon Outdoor Track, Madison, WI (USA)",03 MAY 2024,1084,women_HT,2024,https://worldathletics.org/athletes/athlete=14927967,toplist
69,69.37,,Jasmine MITCHELL,01 MAY 2000,USA,1,,"Ole Miss T&F Complex, Oxford, MS (USA)",05 APR 2024,1083,women_HT,2024,https://worldathletics.org/athletes/united-states/jasmine-mitchell-014811514,toplist
70,69.07,,Shelby FRANK,01 JUN 2002,USA,8q1,,"Hayward Field, Eugene, OR (USA)",21 JUN 2024,1078,women_HT,2024,https://worldathletics.org/athletes/athlete=14848058,toplist
71,69.04,,Rachele MORI,29 MAR 2003,ITA,2,,"Centro Sportivo A. Montagna, La Spezia (ITA)",30 JUN 2024,1078,women_HT,2024,https://worldathletics.org/athletes/athlete=14798425,toplist
72,68.97,,Zouina BOUZEBRA,03 OCT 1990,ALG,2,,"University of Ghana Sports Stadium, Accra (GHA)",19 MAR 2024,1077,women_HT,2024,https://worldathletics.org/athletes/athlete=14272846,toplist
72,68.97,,Ewa RÓŻAŃSKA,22 DEC 2000,POL,4,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",27 JUN 2024,1077,women_HT,2024,https://worldathletics.org/athletes/athlete=14678941,toplist
72,68.97,,Aleksandra ŚMIECH,02 OCT 1997,POL,5,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",27 JUN 2024,1077,women_HT,2024,https://worldathletics.org/athletes/athlete=14643539,toplist
75,68.92,,Aileen KUHN,27 NOV 2003,GER,3,,"Sportplatz Langenbrand, Forbach (GER)",12 MAY 2024,1076,women_HT,2024,https://worldathletics.org/athletes/athlete=14840255,toplist
76,68.90,,Veronika KAŇUCHOVÁ,19 APR 1993,SVK,1,,"Atletický štadión TU, Košice (SVK)",27 APR 2024,1075,women_HT,2024,https://worldathletics.org/athletes/athlete=14380405,toplist
77,68.88,,Kaila BUTLER,16 JUL 1998,CAN,5,,"Fana Stadion, Bergen (NOR)",22 MAY 2024,1075,women_HT,2024,https://worldathletics.org/athletes/athlete=14732295,toplist
78,68.69,,Mayyi MAHAMA,13 JUN 2000,USA,6,,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1072,women_HT,2024,https://worldathletics.org/athletes/athlete=14839157,toplist
79,68.53,,Maggie EWEN,23 SEP 1994,USA,1,,"Mildred J. Hillenbrand Memorial Track, Vermillion, SD (USA)",13 APR 2024,1069,women_HT,2024,https://worldathletics.org/athletes/athlete=14426023,toplist
80,68.48,,Sara KILLINEN,09 APR 2001,FIN,4,,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",22 JUN 2024,1069,women_HT,2024,https://worldathletics.org/athletes/athlete=14717315,toplist
81,68.36,,Laura REDONDO,03 JUL 1988,ESP,1,,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",28 JUN 2024,1067,women_HT,2024,https://worldathletics.org/athletes/athlete=14260658,toplist
82,68.28,,Erica BELVIT,09 NOV 1998,JAM,1,,"National Stadium, Kingston (JAM)",30 JUN 2024,1065,women_HT,2024,https://worldathletics.org/athletes/athlete=14624605,toplist
83,68.17,,Grete AHLBERG,29 MAY 1998,SWE,2,,"Malmö Stadion, Malmö (SWE)",19 MAY 2024,1064,women_HT,2024,https://worldathletics.org/athletes/athlete=14599169,toplist
84,68.05,,Charlotta SANDKULLA,14 APR 2004,FIN,1,,"Kyötikkälän urheilukenttä, Kangasala (FIN)",08 JUN 2024,1062,women_HT,2024,https://worldathletics.org/athletes/athlete=14909669,toplist
85,67.97,,Axi ZHANG,06 MAR 2002,CHN,3,,"Zhaoqing Sports Center, Zhaoqing (CHN)",10 APR 2024,1060,women_HT,2024,https://worldathletics.org/athletes/pr-of-china/axi-zhang-14975956,toplist
85,67.97,,Anastasiya KALAMOYETS,15 JUL 1994,BLR,3,,"Regional Sport Complex, Brest (BLR)",01 AUG 2024,1060,women_HT,2024,https://worldathletics.org/athletes/athlete=14427839,toplist
87,67.91,,Stavroula KOSMIDOU,14 SEP 2001,GRE,1,,"Pankritio Stadium, Herakleion (GRE)",25 FEB 2024,1059,women_HT,2024,https://worldathletics.org/athletes/athlete=14713029,toplist
88,67.89,,Alisiya NAUMOVA,27 MAY 2002,RUS,4,,"Slava Metreveli Stadium, Sochi (RUS)",21 MAY 2024,1059,women_HT,2024,https://worldathletics.org/athletes/athlete=14780212,toplist
89,67.87,,Valentina SAVVA,17 MAY 2005,CYP,,,"Pankritio Stadium, Herakleion (GRE)",25 FEB 2024,1059,women_HT,2024,https://worldathletics.org/athletes/athlete=14903614,toplist
90,67.79,,Xena NGOMATEKE,26 AUG 1998,FRA,4f1,,"Stade d'Athletisme Pierre Voillequin, Troyes (FRA)",16 JUN 2024,1057,women_HT,2024,https://worldathletics.org/athletes/athlete=14792276,toplist
91,67.61,,Martina HRAŠNOVÁ,21 MAR 1983,SVK,1,,"Atletický štadión TU, Košice (SVK)",08 MAY 2024,1055,women_HT,2024,https://worldathletics.org/athletes/athlete=14301404,toplist
92,67.50,,Katie HEAD,09 DEC 1999,GBR,2,,"Mestský Stadion Sletište, Kladno (CZE)",22 MAY 2024,1053,women_HT,2024,https://worldathletics.org/athletes/athlete=14594375,toplist
93,67.43,,Patricia KAMGA,27 JUL 2006,SWE,1,,"Uppsala Friidrottsarena, Uppsala (SWE)",16 MAY 2024,1052,women_HT,2024,https://worldathletics.org/athletes/sweden/patricia-kamga-14951569,toplist
93,67.43,,Zsanett NÉMETH,19 DEC 2000,HUN,3,,"Sugár úti Atlétikai Centrum, Szombathely (HUN)",25 JUN 2024,1052,women_HT,2024,https://worldathletics.org/athletes/athlete=14603489,toplist
95,67.40,,Lara ROBERTS,07 NOV 2003,AUS,3q1,,"John McDonnell Field, Fayetteville, AR (USA)",23 MAY 2024,1051,women_HT,2024,https://worldathletics.org/athletes/athlete=14778446,toplist
96,67.35,,Elisia LANCASTER,19 AUG 1998,USA,4,,"Iron Wood Throwers Center, Rathdrum, ID (USA)",30 MAY 2024,1050,women_HT,2024,https://worldathletics.org/athletes/athlete=14822682,toplist
97,67.16,,Jessica MAYHO,14 JUN 1993,GBR,1,,"Sports Village Track, Middlesbrough (GBR)",08 JUN 2024,1047,women_HT,2024,https://worldathletics.org/athletes/athlete=14465774,toplist
98,67.05,,Samaria MCDONALD,23 JUL 2000,USA,2,,"University of Michigan Outdoor Track Stadium, Ann Arbor, MI (USA)",10 MAY 2024,1046,women_HT,2024,https://worldathletics.org/athletes/athlete=14878783,toplist
99,67.03,,Marie FORBES,16 MAR 2001,JAM,1,,"Geroge C. Griffin Track, Atlanta, GA (USA)",09 MAY 2024,1045,women_HT,2024,https://worldathletics.org/athletes/athlete=14776850,toplist
100,67.00,,Mayra GAVIRIA,26 MAY 1997,COL,1,,"Estadio de Atletismo - Unidad Deportiva el Salitre, Bogotá (COL)",20 APR 2024,1045,women_HT,2024,https://worldathletics.org/athletes/athlete=14583958,toplist
1,80.51,,Camryn ROGERS,07 JUN 1999,CAN,1,,"National Stadium, Tokyo (JPN)",15 SEP 2025,1263,women_HT,2025,https://worldathletics.org/athletes/athlete=14607142,toplist
2,79.29,,Brooke ANDERSEN,23 AUG 1995,USA,1,,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",24 MAY 2025,1244,women_HT,2025,https://worldathletics.org/athletes/athlete=14577492,toplist
3,78.80,,Rachel RICHESON,27 SEP 1999,USA,1,,"Millican Field at Throw Town, Ramona, OK (USA)",11 APR 2025,1236,women_HT,2025,https://worldathletics.org/athletes/athlete=14802080,toplist
4,78.53,,DeAnna PRICE,08 JUN 1993,USA,1,,"Hayward Field, Eugene, OR (USA)",31 JUL 2025,1231,women_HT,2025,https://worldathletics.org/athletes/athlete=14491584,toplist
5,77.60,,Jie ZHAO,13 OCT 2002,CHN,2,,"National Stadium, Tokyo (JPN)",15 SEP 2025,1216,women_HT,2025,https://worldathletics.org/athletes/athlete=14889043,toplist
6,77.24,,Jiale ZHANG,22 OCT 2006,CHN,1,,"Sports Center, Quzhou (CHN)",02 AUG 2025,1210,women_HT,2025,https://worldathletics.org/athletes/pr-of-china/jiale-zhang-15034977,toplist
7,77.14,,Krista TERVO,15 NOV 1997,FIN,1,,"Stadion, Lahti (FIN)",11 JUN 2025,1209,women_HT,2025,https://worldathletics.org/athletes/athlete=14592895,toplist
8,77.07,,Silja KOSONEN,16 DEC 2002,FIN,1f1,,"GPS Stadium, Nicosia (CYP)",15 MAR 2025,1208,women_HT,2025,https://worldathletics.org/athletes/athlete=14763144,toplist
9,76.63,,Sofiya PALKINA,09 JUN 1998,RUS,,,"Regional Sport Complex, Brest (BLR)",24 JUL 2025,1200,women_HT,2025,https://worldathletics.org/athletes/athlete=14513668,toplist
10,76.42,,Janee' KASSANAVOID,19 JAN 1995,USA,4,,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",24 MAY 2025,1197,women_HT,2025,https://worldathletics.org/athletes/athlete=14628218,toplist
11,75.47,,Annette Nneka ECHIKUNWOKE,29 JUL 1996,USA,5,,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",24 MAY 2025,1182,women_HT,2025,https://worldathletics.org/athletes/athlete=14589891,toplist
12,75.07,,Jiangyan LI,22 MAY 1999,CHN,3,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",20 NOV 2025,1175,women_HT,2025,https://worldathletics.org/athletes/athlete=14750692,toplist
13,74.70,,Anita WŁODARCZYK,08 AUG 1985,POL,4,,"Hayward Field, Eugene, OR (USA)",05 JUL 2025,1169,women_HT,2025,https://worldathletics.org/athletes/athlete=14294652,toplist
14,74.65,,Jinyao GAO,30 APR 2004,CHN,1,,"Sports Center, Yulin (CHN)",13 JUL 2025,1168,women_HT,2025,https://worldathletics.org/athletes/pr-of-china/jinyao-gao-14959060,toplist
15,74.21,,Katrine Koch JACOBSEN,24 JUN 1999,DEN,2,,"Ulinzi Sports Complex, Langata, Nairobi (KEN)",31 MAY 2025,1161,women_HT,2025,https://worldathletics.org/athletes/athlete=14577396,toplist
16,74.11,,Anastasiya GRIGORYEVA,10 SEP 2002,RUS,2,,"Yunost Stadium, Adler, Sochi (RUS)",28 MAY 2025,1160,women_HT,2025,https://worldathletics.org/athletes/athlete=14784662,toplist
17,73.99,,Bianca Florentina GHELBER,01 JUN 1990,ROU,4,,"Ulinzi Sports Complex, Langata, Nairobi (KEN)",31 MAY 2025,1158,women_HT,2025,https://worldathletics.org/athletes/athlete=14295835,toplist
18,73.94,,Alena SOBALEVA,11 MAY 1993,BLR,1,,"Regional Sport Complex, Brest (BLR)",24 JUL 2025,1157,women_HT,2025,https://worldathletics.org/athletes/athlete=14335975,toplist
19,73.17,,Rose LOGA,27 JUL 2002,FRA,1,,"Stade Marc Nasseau, St-Denis-Réunion (FRA)",01 FEB 2025,1144,women_HT,2025,https://worldathletics.org/athletes/athlete=14752018,toplist
20,73.13,,Rosa Andreina RODRÍGUEZ,02 JUL 1986,VEN,2,,"Estadio Vallehermoso, Madrid (ESP)",19 JUL 2025,1144,women_HT,2025,https://worldathletics.org/athletes/athlete=14325206,toplist
21,73.08,,Li JI,14 DEC 2000,CHN,2f1,,"Sichuan Xipu Training Base, Chengdu (CHN)",29 MAR 2025,1143,women_HT,2025,https://worldathletics.org/athletes/athlete=14748833,toplist
21,73.08,,Beatrice Nedberge LLANO,14 DEC 1997,NOR,1,,"Millican Field at Throw Town, Ramona, OK (USA)",14 APR 2025,1143,women_HT,2025,https://worldathletics.org/athletes/athlete=14481276,toplist
23,73.06,,Sara FANTINI,16 SEP 1997,ITA,7,,"National Stadium, Tokyo (JPN)",15 SEP 2025,1143,women_HT,2025,https://worldathletics.org/athletes/athlete=14593885,toplist
24,72.98,,Erin REESE,04 DEC 1995,USA,6,,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",24 MAY 2025,1141,women_HT,2025,https://worldathletics.org/athletes/athlete=14586650,toplist
25,72.96,,Anna PURCHASE,15 SEP 1999,GBR,1,,"Alexander Stadium, Birmingham (GBR)",02 AUG 2025,1141,women_HT,2025,https://worldathletics.org/athletes/athlete=14659644,toplist
26,72.87,,Janeah STEWART,21 JUL 1996,USA,5,,"Hayward Field, Eugene, OR (USA)",31 JUL 2025,1140,women_HT,2025,https://worldathletics.org/athletes/athlete=14678887,toplist
27,72.61,,Jillian WEIR,09 FEB 1993,CAN,2,,"Terry Fox AF, Ottawa (CAN)",31 JUL 2025,1135,women_HT,2025,https://worldathletics.org/athletes/athlete=14423557,toplist
28,72.53,,Aileen KUHN,27 NOV 2003,GER,1,,"Fana Stadion, Bergen (NOR)",18 JUL 2025,1134,women_HT,2025,https://worldathletics.org/athletes/athlete=14840255,toplist
29,72.36,,Alisiya NAUMOVA,27 MAY 2002,RUS,1,,"Yunost Stadium, Adler, Sochi (RUS)",23 APR 2025,1131,women_HT,2025,https://worldathletics.org/athletes/athlete=14780212,toplist
30,72.29,,Yelizaveta TSAREVA,26 MAR 1993,RUS,3,,"Regional Sport Complex, Brest (BLR)",13 JUL 2025,1130,women_HT,2025,https://worldathletics.org/athletes/athlete=14481572,toplist
31,72.20,,Anastasiya MASLOVA,16 OCT 1997,BLR,3,,"Yunost Stadium, Adler, Sochi (RUS)",28 MAY 2025,1129,women_HT,2025,https://worldathletics.org/athletes/athlete=14677647,toplist
32,71.95,,Stamatia Alexandra SCARVELIS,17 AUG 1995,GRE,1,,"Panthessaliko Stadium, Volos (GRE)",27 JUL 2025,1125,women_HT,2025,https://worldathletics.org/athletes/athlete=14476943,toplist
33,71.75,,Nicola TUTHILL,22 DEC 2003,IRL,1,,"Morton Stadium, Santry, Dublin (IRL)",03 AUG 2025,1121,women_HT,2025,https://worldathletics.org/athletes/athlete=14903460,toplist
34,71.60,,Samantha BORUTTA,07 AUG 2000,GER,3,,"UNION-Stadion, Schönebeck (GER)",21 JUN 2025,1119,women_HT,2025,https://worldathletics.org/athletes/athlete=14702578,toplist
35,71.53,,Jalani DAVIS,23 MAY 2001,USA,3,,"Iron Wood Throwers Center, Rathdrum, ID (USA)",28 JUN 2025,1118,women_HT,2025,https://worldathletics.org/athletes/athlete=14834014,toplist
36,71.38,,Guðrún Karítas HALLGRÍMSDÓTTIR,07 JUL 2002,ISL,1,,"Selfossvöllur, Selfoss (ISL)",22 AUG 2025,1115,women_HT,2025,https://worldathletics.org/athletes/athlete=14857735,toplist
37,71.37,,Stephanie RATCLIFFE,29 DEC 2000,AUS,1,,"Hayward Field, Eugene, OR (USA)",12 JUN 2025,1115,women_HT,2025,https://worldathletics.org/athletes/athlete=14690008,toplist
37,71.37,,Jillian SHIPPEE,19 APR 1999,USA,7,,"Hayward Field, Eugene, OR (USA)",31 JUL 2025,1115,women_HT,2025,https://worldathletics.org/athletes/athlete=14636609,toplist
39,71.34,,Axi ZHANG,06 MAR 2002,CHN,5f1,,"Sichuan Xipu Training Base, Chengdu (CHN)",02 APR 2025,1115,women_HT,2025,https://worldathletics.org/athletes/pr-of-china/axi-zhang-14975956,toplist
40,71.22,,Shelby MORAN,03 APR 2000,USA,1,,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",22 MAY 2025,1113,women_HT,2025,https://worldathletics.org/athletes/athlete=14756129,toplist
41,71.12,,Emily FINK,20 SEP 2003,USA,1,,"George Mason Stadium, Fairfax, VA (USA)",16 MAY 2025,1111,women_HT,2025,https://worldathletics.org/athletes/athlete=15007885,toplist
42,71.05,,Shelby FRANK,01 JUN 2002,USA,2,,"Hayward Field, Eugene, OR (USA)",12 JUN 2025,1110,women_HT,2025,https://worldathletics.org/athletes/athlete=14848058,toplist
43,70.97,,Lara ROBERTS,07 NOV 2003,AUS,2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",19 APR 2025,1109,women_HT,2025,https://worldathletics.org/athletes/athlete=14778446,toplist
44,70.85,,Nayoka CLUNIS,07 OCT 1995,JAM,2,,"Alumni Field, Windsor (CAN)",15 JUN 2025,1107,women_HT,2025,https://worldathletics.org/athletes/athlete=14679899,toplist
45,70.82,,Zahra TATAR,10 NOV 1992,ALG,1,,"Stade Germain Comarmond, Bambous (MRI)",05 APR 2025,1106,women_HT,2025,https://worldathletics.org/athletes/athlete=14428446,toplist
46,70.74,,Ling FANG,24 OCT 2005,CHN,6,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",20 NOV 2025,1105,women_HT,2025,https://worldathletics.org/athletes/pr-of-china/ling-fang-15083527,toplist
47,70.66,,Zsanett NÉMETH,19 DEC 2000,HUN,1,,"Sugár úti Atlétikai Centrum, Szombathely (HUN)",20 AUG 2025,1104,women_HT,2025,https://worldathletics.org/athletes/athlete=14603489,toplist
48,70.63,,Na LUO,08 OCT 1993,CHN,6f1,,"Sichuan Xipu Training Base, Chengdu (CHN)",29 MAR 2025,1103,women_HT,2025,https://worldathletics.org/athletes/athlete=14430153,toplist
49,70.51,,Ewa RÓŻAŃSKA,22 DEC 2000,POL,1,,"Stadion BOSiR, Białystok (POL)",17 MAY 2025,1101,women_HT,2025,https://worldathletics.org/athletes/athlete=14678941,toplist
50,70.43,,Suvi NIIRANEN,24 APR 1997,FIN,3,,"Olympiastadion, Stockholm (SWE)",24 AUG 2025,1100,women_HT,2025,https://worldathletics.org/athletes/athlete=14502580,toplist
50,70.43,,Rebecka HALLERTH,04 JAN 1996,SWE,7q2,,"National Stadium, Tokyo (JPN)",14 SEP 2025,1100,women_HT,2025,https://worldathletics.org/athletes/athlete=14570004,toplist
52,70.38,,Katarzyna FURMANEK,19 FEB 1996,POL,1,,"Stadion BOSiR, Białystok (POL)",09 AUG 2025,1099,women_HT,2025,https://worldathletics.org/athletes/athlete=14419896,toplist
53,70.27,,Oyesade OLATOYE,25 JAN 1997,NGR,5,,"Foote Field, Edmonton (CAN)",13 JUL 2025,1098,women_HT,2025,https://worldathletics.org/athletes/athlete=14528108,toplist
54,70.22,,Valentina SAVVA,17 MAY 2005,CYP,3,,"Fana Stadion, Bergen (NOR)",18 JUL 2025,1097,women_HT,2025,https://worldathletics.org/athletes/athlete=14903614,toplist
55,70.03,,Charlotte PAYNE,20 MAR 2002,GBR,1,,"Alexander Stadium, Birmingham (GBR)",16 AUG 2025,1094,women_HT,2025,https://worldathletics.org/athletes/athlete=14719870,toplist
56,70.02,,Emma ROBBINS,13 DEC 2000,USA,3,,"Hilmer Lodge Stadium, Walnut, CA (USA)",19 APR 2025,1093,women_HT,2025,https://worldathletics.org/athletes/athlete=14846323,toplist
57,69.98,,Grete AHLBERG,29 MAY 1998,SWE,2,,"Uppsala Friidrottsarenas kastplan, Uppsala (SWE)",29 JUL 2025,1093,women_HT,2025,https://worldathletics.org/athletes/athlete=14599169,toplist
58,69.90,,Lauren BRUCE,23 MAR 1997,NZL,6,,"Foote Field, Edmonton (CAN)",13 JUL 2025,1092,women_HT,2025,https://worldathletics.org/athletes/athlete=14558985,toplist
59,69.85,,Anthonett NABWE,22 JAN 2004,LBR,1,,"Hayward Field, Eugene, OR (USA)",16 MAY 2025,1091,women_HT,2025,https://worldathletics.org/athletes/liberia/anthonett-nabwe-15057062,toplist
60,69.82,,Zheng WANG,14 DEC 1987,CHN,7f1,,"Sichuan Xipu Training Base, Chengdu (CHN)",29 MAR 2025,1090,women_HT,2025,https://worldathletics.org/athletes/athlete=14264987,toplist
61,69.79,,Iryna KLYMETS,04 OCT 1994,UKR,4,,"Centro Gabre Gabric, Brescia (ITA)",15 JUL 2025,1090,women_HT,2025,https://worldathletics.org/athletes/athlete=14408893,toplist
62,69.63,,Thea LÖFMAN,08 SEP 2003,SWE,2,,"Stadion BOSiR, Białystok (POL)",09 AUG 2025,1087,women_HT,2025,https://worldathletics.org/athletes/athlete=14805312,toplist
63,69.61,,Hanna SALAVEI,18 FEB 2001,BLR,6,,"Regional Sport Complex, Brest (BLR)",13 JUL 2025,1087,women_HT,2025,https://worldathletics.org/athletes/athlete=14752149,toplist
64,69.46,,Madison MALONE,31 MAY 1999,USA,2,,"Hutsell-Rosen Track, Auburn, AL (USA)",26 APR 2025,1084,women_HT,2025,https://worldathletics.org/athletes/athlete=14761712,toplist
65,69.38,,Yuqian CHEN,05 APR 1999,CHN,3,,Chongqing (CHN),14 MAY 2025,1083,women_HT,2025,https://worldathletics.org/athletes/athlete=14701431,toplist
66,69.37,,Charlotta SANDKULLA,14 APR 2004,FIN,2,,"Tammelan urheilukenttä, Tammela (FIN)",29 MAY 2025,1083,women_HT,2025,https://worldathletics.org/athletes/athlete=14909669,toplist
67,69.36,,Autavia FLUKER,06 JUN 1997,USA,1,,"Jaguar Track, Mobile, AL (USA)",27 APR 2025,1083,women_HT,2025,https://worldathletics.org/athletes/athlete=14486914,toplist
68,69.14,,Patricia KAMGA,27 JUL 2006,SWE,1q2,,"Ratinan Stadion, Tampere (FIN)",08 AUG 2025,1079,women_HT,2025,https://worldathletics.org/athletes/sweden/patricia-kamga-14951569,toplist
69,69.06,,Aleksandra ŚMIECH,02 OCT 1997,POL,2,,"Stade d'Athletisme Pierre Voillequin, Troyes (FRA)",22 JUN 2025,1078,women_HT,2025,https://worldathletics.org/athletes/athlete=14643539,toplist
70,68.94,,Giavonna MEEKS,28 JUL 2004,USA,5,,"Hayward Field, Eugene, OR (USA)",12 JUN 2025,1076,women_HT,2025,https://worldathletics.org/athletes/athlete=14937644,toplist
71,68.80,,Florella FREYCHE,13 DEC 2004,FRA,3,,"Stade d'Athletisme Pierre Voillequin, Troyes (FRA)",22 JUN 2025,1074,women_HT,2025,https://worldathletics.org/athletes/athlete=14906607,toplist
72,68.76,,Yaritza MARTÍNEZ,03 FEB 2000,CUB,1,,"Estadio Panamericano, La Habana (CUB)",24 MAY 2025,1073,women_HT,2025,https://worldathletics.org/athletes/athlete=14663489,toplist
73,68.74,,Yipsi MORENO,19 NOV 1980,ALB,4,,"Panthessaliko Stadium, Volos (GRE)",27 JUL 2025,1073,women_HT,2025,https://worldathletics.org/athletes/athlete=14263462,toplist
74,68.66,,Phethisang MAKHETHE,05 SEP 2002,RSA,2,,"Hayward Field, Eugene, OR (USA)",16 MAY 2025,1072,women_HT,2025,https://worldathletics.org/athletes/athlete=14750230,toplist
75,68.55,,Anastasiya KALAMOYETS,15 JUL 1994,BLR,1,,"Regional Sport Complex, Brest (BLR)",05 JUN 2025,1070,women_HT,2025,https://worldathletics.org/athletes/athlete=14427839,toplist
