Rank,Mark,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,wind,age,wind_legal
12347,5.5,Raphael HOLZDEPPE,1989-09-28,GER,3,"Eintracht-Stadion, Braunschweig (GER)",2021-06-05,1129,2021,men_PV,Men Pole Vault,,31.7,True
12347,5.5,Cole WALSH,1995-06-14,USA,7,"FBK Stadium, Hengelo (NED)",2021-06-06,1129,2021,men_PV,Men Pole Vault,,26.0,True
12347,5.5,Melker SVÄRD JACOBSSON,1994-01-08,SWE,8,"FBK Stadium, Hengelo (NED)",2021-06-06,1129,2021,men_PV,Men Pole Vault,,27.4,True
12347,5.5,Kyle PATER,1994-12-24,USA,3,"CVEATC, Chula Vista, CA (USA)",2021-06-06,1129,2021,men_PV,Men Pole Vault,,26.5,True
12347,5.5,Masaki EJIMA,1999-03-06,JPN,1,"Municipal Stadium, Kisarazu (JPN)",2021-06-09,1129,2021,men_PV,Men Pole Vault,,22.3,True
12347,5.5,Bokai HUANG,1996-09-26,CHN,1,"Shangyu Stadium, Shaoxing (CHN)",2021-06-13,1129,2021,men_PV,Men Pole Vault,,24.7,True
12347,5.5,Baptiste THIERY,2001-06-29,FRA,2,"Stade des Maradas, Cergy-Pontoise (FRA)",2021-06-16,1129,2021,men_PV,Men Pole Vault,,20.0,True
12347,5.5,Olen Tray OATES,1995-03-14,USA,17q1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1129,2021,men_PV,Men Pole Vault,,26.3,True
12347,5.5,Nate RICHARTZ,1994-11-02,USA,18q1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1129,2021,men_PV,Men Pole Vault,,26.6,True
12347,5.5,Emmanouil KARALIS,1999-10-20,GRE,4f1,"Cluj Arena, Cluj-Napoca (ROU)",2021-06-20,1129,2021,men_PV,Men Pole Vault,,21.7,True
12347,5.5,Tommi HOLTTINEN,1997-05-03,FIN,2,"Someron urheilukenttä, Somero (FIN)",2021-06-20,1129,2021,men_PV,Men Pole Vault,,24.1,True
12347,5.5,Piotr LISEK,1992-08-16,POL,2,"Tingvalla IP, Karlstad (SWE)",2021-06-22,1129,2021,men_PV,Men Pole Vault,,28.8,True
12347,5.5,Tao HAN,1998-12-10,CHN,3f1,Chongqing (CHN),2021-06-24,1129,2021,men_PV,Men Pole Vault,,22.5,True
12347,5.5,Bokai HUANG,1996-09-26,CHN,4f1,Chongqing (CHN),2021-06-24,1129,2021,men_PV,Men Pole Vault,,24.7,True
12347,5.5,Adrian VALLES,1995-03-16,ESP,2,"Polideportivo Juan de la Cierva, Getafe (ESP)",2021-06-25,1129,2021,men_PV,Men Pole Vault,,26.3,True
12347,5.5,Keita SHIGETO,1998-12-15,JPN,5,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-26,1129,2021,men_PV,Men Pole Vault,,22.5,True
12347,5.5,Ivan DE ANGELIS,2001-03-03,ITA,1,"Stadio Quercia, Rovereto (ITA)",2021-06-26,1129,2021,men_PV,Men Pole Vault,,20.3,True
12347,5.5,Sondre GUTTORMSEN,1999-06-01,NOR,6,"Stadion Manfort, Leverkusen (GER)",2021-06-27,1129,2021,men_PV,Men Pole Vault,,22.1,True
12347,5.5,Kosei TAKEKAWA,1997-12-16,JPN,1,"Athletic Stadium, Tama (JPN)",2021-06-29,1129,2021,men_PV,Men Pole Vault,,23.5,True
12347,5.5,Robert SOBERA,1991-01-19,POL,6,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2021-06-30,1129,2021,men_PV,Men Pole Vault,,30.4,True
12347,5.5,Augusto DUTRA,1990-07-16,BRA,6,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2021-06-30,1129,2021,men_PV,Men Pole Vault,,31.0,True
12347,5.5,Paweł WOJCIECHOWSKI,1989-06-06,POL,8,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2021-06-30,1129,2021,men_PV,Men Pole Vault,,32.1,True
12347,5.5,Valco VAN WYK,2000-07-26,RSA,9,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2021-06-30,1129,2021,men_PV,Men Pole Vault,,20.9,True
12347,5.5,Cole WALSH,1995-06-14,USA,4f1,"Tibblevallen, Stockholm (SWE)",2021-07-02,1129,2021,men_PV,Men Pole Vault,,26.1,True
12347,5.5,Dmitriy KACHANOV,2001-01-08,RUS,2,"Znamenskikh Stadion, Moskva (RUS)",2021-07-07,1129,2021,men_PV,Men Pole Vault,,20.5,True
12347,5.5,Bokai HUANG,1996-09-26,CHN,2,Hangzhou (CHN),2021-07-09,1129,2021,men_PV,Men Pole Vault,,24.8,True
12347,5.5,Thibaut COLLET,1999-06-17,FRA,6,"Kadrioru staadion, Tallinn (EST)",2021-07-10,1129,2021,men_PV,Men Pole Vault,,22.1,True
12347,5.5,Eerik HAAMER,2001-01-06,EST,7,"Kadrioru staadion, Tallinn (EST)",2021-07-10,1129,2021,men_PV,Men Pole Vault,,20.5,True
12347,5.5,Mikko PAAVOLA,1998-01-16,FIN,1,"Valio Areena, Lapinlahti (FIN)",2021-07-17,1129,2021,men_PV,Men Pole Vault,,23.5,True
12347,5.5,Alioune SENE,1996-02-03,FRA,1,"Stade R. Bobin, Bondoufle (FRA)",2021-07-17,1129,2021,men_PV,Men Pole Vault,,25.5,True
12347,5.5,Kosei TAKEKAWA,1997-12-16,JPN,1,"Lemon Gas Stadium, Hiratsuka (JPN)",2021-07-17,1129,2021,men_PV,Men Pole Vault,,23.6,True
12347,5.5,Minsub JIN,1992-09-02,KOR,10q1,"National Stadium, Tokyo (JPN)",2021-07-31,1129,2021,men_PV,Men Pole Vault,,28.9,True
12347,5.5,Sondre GUTTORMSEN,1999-06-01,NOR,11q1,"National Stadium, Tokyo (JPN)",2021-07-31,1129,2021,men_PV,Men Pole Vault,,22.2,True
12347,5.5,Matt LUDWIG,1996-07-05,USA,10q2,"National Stadium, Tokyo (JPN)",2021-07-31,1129,2021,men_PV,Men Pole Vault,,25.1,True
12347,5.5,Bokai HUANG,1996-09-26,CHN,11q2,"National Stadium, Tokyo (JPN)",2021-07-31,1129,2021,men_PV,Men Pole Vault,,24.8,True
12347,5.5,Konstantinos FILIPPIDIS,1986-11-26,GRE,12q2,"National Stadium, Tokyo (JPN)",2021-07-31,1129,2021,men_PV,Men Pole Vault,,34.7,True
12347,5.5,Ethan CORMONT,2000-09-29,FRA,12q2,"National Stadium, Tokyo (JPN)",2021-07-31,1129,2021,men_PV,Men Pole Vault,,20.8,True
12347,5.5,Simen GUTTORMSEN,2001-01-19,NOR,1,"Ravnanger Idrettspark, Askoy (NOR)",2021-07-31,1129,2021,men_PV,Men Pole Vault,,20.5,True
12347,5.5,Maicel UIBO,1992-12-27,EST,1ce2,"National Stadium, Tokyo (JPN)",2021-08-05,1129,2021,men_PV,Men Pole Vault,,28.6,True
12347,5.5,Mareks ĀRENTS,1986-08-06,LAT,1,"Jāņa Daliņa Stadium, Valmiera (LAT)",2021-08-13,1129,2021,men_PV,Men Pole Vault,,35.0,True
12347,5.5,Piotr LISEK,1992-08-16,POL,2,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",2021-08-15,1129,2021,men_PV,Men Pole Vault,,29.0,True
12347,5.5,Paweł WOJCIECHOWSKI,1989-06-06,POL,3,"Stadion Miejski, Miedzyzdroje (POL)",2021-08-17,1129,2021,men_PV,Men Pole Vault,,32.2,True
12347,5.5,Piotr LISEK,1992-08-16,POL,4,"Stadion Miejski, Miedzyzdroje (POL)",2021-08-17,1129,2021,men_PV,Men Pole Vault,,29.0,True
12347,5.5,Thibaut COLLET,1999-06-17,FRA,5,"Stadion Miejski, Miedzyzdroje (POL)",2021-08-17,1129,2021,men_PV,Men Pole Vault,,22.2,True
12347,5.5,Valentin LAVILLENIE,1991-07-16,FRA,11,"Boudewijnstadion, Bruxelles (BEL)",2021-09-03,1129,2021,men_PV,Men Pole Vault,,30.1,True
12347,5.5,Harry COPPELL,1996-07-11,GBR,12,"Boudewijnstadion, Bruxelles (BEL)",2021-09-03,1129,2021,men_PV,Men Pole Vault,,25.1,True
12347,5.5,Robert SOBERA,1991-01-19,POL,9,"Stadion Śląski, Chorzów (POL)",2021-09-05,1129,2021,men_PV,Men Pole Vault,,30.6,True
12347,5.5,Menno VLOON,1994-05-11,NED,4,"Maria-Theresien-Straße, Innsbruck (AUT)",2021-09-11,1129,2021,men_PV,Men Pole Vault,,27.3,True
12347,5.5,Simen GUTTORMSEN,2001-01-19,NOR,1,"Stadion, Kristiansand (NOR)",2021-09-11,1129,2021,men_PV,Men Pole Vault,,20.6,True
12347,5.5,Tommi HOLTTINEN,1997-05-03,FIN,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-09-18,1129,2021,men_PV,Men Pole Vault,,24.4,True
12347,5.5,Kosei TAKEKAWA,1997-12-16,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",2021-09-25,1129,2021,men_PV,Men Pole Vault,,23.8,True
12347,5.5,Takuma ISHIKAWA,1997-11-07,JPN,2,"Yanmar Stadium Nagai, Osaka (JPN)",2021-09-25,1129,2021,men_PV,Men Pole Vault,,23.9,True
12347,5.5,Takuma ISHIKAWA,1997-11-07,JPN,1,Tajimi (JPN),2021-10-09,1129,2021,men_PV,Men Pole Vault,,23.9,True
12347,5.5,Kosei TAKEKAWA,1997-12-16,JPN,2,Tajimi (JPN),2021-10-09,1129,2021,men_PV,Men Pole Vault,,23.8,True
12347,5.5,Keaton DANIEL,,USA,1,"UCF Soccer and Track Complex, Orlando, FL (USA)",2022-03-18,1129,2022,men_PV,Men Pole Vault,,,True
12347,5.5,Zachery BRADFORD,1999-11-29,USA,4,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-26,1129,2022,men_PV,Men Pole Vault,,22.3,True
12347,5.5,Hussein Assem AL HIZAM,1998-01-04,KSA,5,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-26,1129,2022,men_PV,Men Pole Vault,,24.2,True
12347,5.5,Clayton FRITSCH,1998-12-29,USA,6,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-26,1129,2022,men_PV,Men Pole Vault,,23.2,True
12347,5.5,Eerik HAAMER,2001-01-06,EST,1,"Cessna Stadium, Wichita, KS (USA)",2022-04-09,1129,2022,men_PV,Men Pole Vault,,21.3,True
12347,5.5,Shingo SAWA,1996-09-28,JPN,2,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-15,1129,2022,men_PV,Men Pole Vault,,25.5,True
12347,5.5,Caleb WITSKEN,,USA,2,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-15,1129,2022,men_PV,Men Pole Vault,,,True
12347,5.5,Antonio RUIZ,1996-11-04,MEX,4,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-15,1129,2022,men_PV,Men Pole Vault,,25.4,True
12347,5.5,Olen Tray OATES,1995-03-14,USA,7,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1129,2022,men_PV,Men Pole Vault,,27.1,True
12347,5.5,Hussein Assem AL HIZAM,1998-01-04,KSA,7,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1129,2022,men_PV,Men Pole Vault,,24.3,True
12347,5.5,Nate RICHARTZ,1994-11-02,USA,9,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1129,2022,men_PV,Men Pole Vault,,27.5,True
12347,5.5,Simen GUTTORMSEN,2001-01-19,NOR,9,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1129,2022,men_PV,Men Pole Vault,,21.2,True
12347,5.5,Du-hyun HAN,1994-07-28,KOR,1,Daegu (KOR),2022-04-20,1129,2022,men_PV,Men Pole Vault,,27.7,True
12347,5.5,Carson Cody WATERS,1996-06-05,USA,3,"Sun Angel Stadium, Tempe, AZ (USA)",2022-04-23,1129,2022,men_PV,Men Pole Vault,,25.9,True
12347,5.5,Bangchao DING,1996-10-11,CHN,1,Jinan (CHN),2022-04-29,1129,2022,men_PV,Men Pole Vault,,25.5,True
12347,5.5,Haoyang SONG,2002-06-17,CHN,2,Jinan (CHN),2022-04-29,1129,2022,men_PV,Men Pole Vault,,19.9,True
12347,5.5,Cole WALSH,1995-06-14,USA,3,"Drake Stadium, Des Moines, IA (USA)",2022-04-30,1129,2022,men_PV,Men Pole Vault,,26.9,True
12347,5.5,Kosei TAKEKAWA,1997-12-16,JPN,2,"Yanmar Stadium Nagai, Osaka (JPN)",2022-04-30,1129,2022,men_PV,Men Pole Vault,,24.4,True
12347,5.5,Noah ZASTROW,,USA,,"Veterans Memorial Stadium, La Crosse, WI (USA)",2022-05-13,1129,2022,men_PV,Men Pole Vault,,,True
12347,5.5,Ioannis RIZOS,2000-03-02,GRE,1f1,Kalamata (GRE),2022-05-13,1129,2022,men_PV,Men Pole Vault,,22.2,True
12347,5.5,Jorge LUNA,1996-06-08,MEX,1,"Redlands Ashel Cunningham Track, Redlands, CA (USA)",2022-05-19,1129,2022,men_PV,Men Pole Vault,,25.9,True
12347,5.5,Raphael HOLZDEPPE,1989-09-28,GER,6,Duszniki (POL),2022-05-20,1129,2022,men_PV,Men Pole Vault,,32.6,True
12347,5.5,Paweł WOJCIECHOWSKI,1989-06-06,POL,6,Duszniki (POL),2022-05-20,1129,2022,men_PV,Men Pole Vault,,33.0,True
12347,5.5,Jorge LUNA,1996-06-08,MEX,6,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2022-05-21,1129,2022,men_PV,Men Pole Vault,,25.9,True
12347,5.5,Dominik ALBERTO,1992-04-28,SUI,1,"Centre sportif Bout-du-Monde, Genève (SUI)",2022-05-21,1129,2022,men_PV,Men Pole Vault,,30.1,True
12347,5.5,Piotr LISEK,1992-08-16,POL,1,Białystok (POL),2022-05-22,1129,2022,men_PV,Men Pole Vault,,29.8,True
12347,5.5,Tom-Linus HUMANN,1998-05-02,GER,5,"Paul-Greifzu-Stadion, Dessau (GER)",2022-05-25,1129,2022,men_PV,Men Pole Vault,,24.1,True
12347,5.5,Robert SOBERA,1991-01-19,POL,6,"Paul-Greifzu-Stadion, Dessau (GER)",2022-05-25,1129,2022,men_PV,Men Pole Vault,,31.3,True
12347,5.5,Dorian CHAIGNEAU,2000-10-09,FRA,1,"GVSU Track/Lacrosse Stadium, Allendale, MI (USA)",2022-05-26,1129,2022,men_PV,Men Pole Vault,,21.6,True
12347,5.5,Matt LUDWIG,1996-07-05,USA,3,"Altstadtmarkt, Recklinghausen (GER)",2022-05-27,1129,2022,men_PV,Men Pole Vault,,25.9,True
12347,5.5,Dominik ALBERTO,1992-04-28,SUI,1f1,"Leichtathletik-Stadion Gersag, Emmenbrücke (SUI)",2022-05-28,1129,2022,men_PV,Men Pole Vault,,30.1,True
12347,5.5,Carson Cody WATERS,1996-06-05,USA,4,L'Aquila (ITA),2022-05-29,1129,2022,men_PV,Men Pole Vault,,26.0,True
12347,5.5,Andrew IRWIN,1993-01-23,USA,5,L'Aquila (ITA),2022-05-29,1129,2022,men_PV,Men Pole Vault,,29.3,True
12347,5.5,Emmanouil KARALIS,1999-10-20,GRE,7,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2022-06-03,1129,2022,men_PV,Men Pole Vault,,22.6,True
12347,5.5,Hussein Assem AL HIZAM,1998-01-04,KSA,8,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2022-06-03,1129,2022,men_PV,Men Pole Vault,,24.4,True
12347,5.5,Torben BLECH,1995-02-12,GER,5,"Bungertstadion, Rehlingen (GER)",2022-06-05,1129,2022,men_PV,Men Pole Vault,,27.3,True
12347,5.5,Carson Cody WATERS,1996-06-05,USA,6,"Bungertstadion, Rehlingen (GER)",2022-06-05,1129,2022,men_PV,Men Pole Vault,,26.0,True
12347,5.5,Kurtis MARSCHALL,1997-04-25,AUS,6,"FBK Stadium, Hengelo (NED)",2022-06-06,1129,2022,men_PV,Men Pole Vault,,25.1,True
12347,5.5,Mikko PAAVOLA,1998-01-16,FIN,6,"FBK Stadium, Hengelo (NED)",2022-06-06,1129,2022,men_PV,Men Pole Vault,,24.4,True
12347,5.5,Harry COPPELL,1996-07-11,GBR,8,"FBK Stadium, Hengelo (NED)",2022-06-06,1129,2022,men_PV,Men Pole Vault,,25.9,True
12347,5.5,Clayton SIMMS,2002-10-08,USA,7,"Hayward Field, Eugene, OR (USA)",2022-06-08,1129,2022,men_PV,Men Pole Vault,,19.7,True
12347,5.5,Kyle RADEMEYER,2002-01-29,RSA,8,"Hayward Field, Eugene, OR (USA)",2022-06-08,1129,2022,men_PV,Men Pole Vault,,20.4,True
12347,5.5,Zachery BRADFORD,1999-11-29,USA,9,"Hayward Field, Eugene, OR (USA)",2022-06-08,1129,2022,men_PV,Men Pole Vault,,22.5,True
12347,5.5,Carson Cody WATERS,1996-06-05,USA,5,"x-bionic sphere, Šamorín (SVK)",2022-06-09,1129,2022,men_PV,Men Pole Vault,,26.0,True
12347,5.5,Tomoya KARASAWA,2002-05-17,JPN,2,"Yanmar Stadium Nagai, Osaka (JPN)",2022-06-11,1129,2022,men_PV,Men Pole Vault,,20.1,True
12347,5.5,Riccardo KLOTZ,1999-01-15,AUT,5,"Maria-Theresien-Straße, Innsbruck (AUT)",2022-06-11,1129,2022,men_PV,Men Pole Vault,,23.4,True
12347,5.5,Mikko PAAVOLA,1998-01-16,FIN,2,"Westpfalzstadion, Zweibrücken (GER)",2022-06-11,1129,2022,men_PV,Men Pole Vault,,24.4,True
12347,5.5,Torben BLECH,1995-02-12,GER,5,"Gymnasium am Stefansberg, Merzig (GER)",2022-06-11,1129,2022,men_PV,Men Pole Vault,,27.3,True
12347,5.5,Tom-Linus HUMANN,1998-05-02,GER,6,"Gymnasium am Stefansberg, Merzig (GER)",2022-06-11,1129,2022,men_PV,Men Pole Vault,,24.1,True
12347,5.5,Romain GAVILLON,1998-11-04,FRA,2,Salon-de-Provence (FRA),2022-06-12,1129,2022,men_PV,Men Pole Vault,,23.6,True
12347,5.5,Thiago BRAZ,1993-12-16,BRA,8,"Stade Charléty, Paris (FRA)",2022-06-18,1129,2022,men_PV,Men Pole Vault,,28.5,True
12347,5.5,Harry COPPELL,1996-07-11,GBR,8,"Stade Charléty, Paris (FRA)",2022-06-18,1129,2022,men_PV,Men Pole Vault,,25.9,True
12347,5.5,Didac SALAS,1993-05-19,ESP,4,"Estadio Vallehermoso, Madrid (ESP)",2022-06-18,1129,2022,men_PV,Men Pole Vault,,29.1,True
12347,5.5,Max MANDUSIC,1998-06-12,ITA,5,"Estadio Vallehermoso, Madrid (ESP)",2022-06-18,1129,2022,men_PV,Men Pole Vault,,24.0,True
12347,5.5,Isidro LEYVA,1999-04-25,ESP,6,"Estadio Vallehermoso, Madrid (ESP)",2022-06-18,1129,2022,men_PV,Men Pole Vault,,23.1,True
12347,5.5,Rutger KOPPELAAR,1993-05-01,NED,1,"Sportpark Orderbos, Apeldoorn (NED)",2022-06-24,1129,2022,men_PV,Men Pole Vault,,29.1,True
12347,5.5,Koen VAN DER WIJST,1997-08-07,NED,2,"Sportpark Orderbos, Apeldoorn (NED)",2022-06-24,1129,2022,men_PV,Men Pole Vault,,24.9,True
12347,5.5,Nate RICHARTZ,1994-11-02,USA,10,"Hayward Field, Eugene, OR (USA)",2022-06-25,1129,2022,men_PV,Men Pole Vault,,27.6,True
12347,5.5,Keaton DANIEL,,USA,10,"Hayward Field, Eugene, OR (USA)",2022-06-25,1129,2022,men_PV,Men Pole Vault,,,True
12347,5.5,Scott HOUSTON,1990-06-11,USA,12,"Hayward Field, Eugene, OR (USA)",2022-06-25,1129,2022,men_PV,Men Pole Vault,,32.0,True
12347,5.5,Austin MILLER,1994-06-01,USA,13,"Hayward Field, Eugene, OR (USA)",2022-06-25,1129,2022,men_PV,Men Pole Vault,,28.1,True
12347,5.5,Clayton FRITSCH,1998-12-29,USA,13,"Hayward Field, Eugene, OR (USA)",2022-06-25,1129,2022,men_PV,Men Pole Vault,,23.5,True
12347,5.5,Max MANDUSIC,1998-06-12,ITA,1,"Stadio Guidobaldi, Rieti (ITA)",2022-06-25,1129,2022,men_PV,Men Pole Vault,,24.0,True
12347,5.5,Eerik HAAMER,2001-01-06,EST,1,"Kadrioru staadion, Tallinn (EST)",2022-06-25,1129,2022,men_PV,Men Pole Vault,,21.5,True
12347,5.5,Baptiste THIERY,2001-06-29,FRA,1ce,"Stade Helitas, Caen (FRA)",2022-06-25,1129,2022,men_PV,Men Pole Vault,,21.0,True
12347,5.5,Alex GRACIA,2000-12-20,ESP,2,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",2022-06-25,1129,2022,men_PV,Men Pole Vault,,21.5,True
12347,5.5,Valentin LAVILLENIE,1991-07-16,FRA,4,"Stade Helitas, Caen (FRA)",2022-06-26,1129,2022,men_PV,Men Pole Vault,,30.9,True
12347,5.5,Alioune SENE,1996-02-03,FRA,5,"Stade Helitas, Caen (FRA)",2022-06-26,1129,2022,men_PV,Men Pole Vault,,26.4,True
12347,5.5,Tommi HOLTTINEN,1997-05-03,FIN,2,"Raatin Stadion, Oulu (FIN)",2022-06-26,1129,2022,men_PV,Men Pole Vault,,25.1,True
12347,5.5,Juho ALASAARI,2003-09-29,FIN,3,"Raatin Stadion, Oulu (FIN)",2022-06-26,1129,2022,men_PV,Men Pole Vault,,18.7,True
12347,5.5,Ersu ŞAŞMA,1999-09-30,TUR,1,"Atıcılar Atletizm Sahası, Bursa (TUR)",2022-06-26,1129,2022,men_PV,Men Pole Vault,,22.7,True
12347,5.5,Juho ALASAARI,2003-09-29,FIN,1,"Someron urheilukenttä, Somero (FIN)",2022-06-30,1129,2022,men_PV,Men Pole Vault,,18.8,True
12347,5.5,Tommi HOLTTINEN,1997-05-03,FIN,2f1,"Someron urheilukenttä, Somero (FIN)",2022-07-02,1129,2022,men_PV,Men Pole Vault,,25.2,True
12347,5.5,Luke WINDER,1995-08-02,USA,3f1,"Someron urheilukenttä, Somero (FIN)",2022-07-02,1129,2022,men_PV,Men Pole Vault,,26.9,True
12347,5.5,Bokai HUANG,1996-09-26,CHN,2,"Weiherstadion, Hechingen (GER)",2022-07-02,1129,2022,men_PV,Men Pole Vault,,25.8,True
12347,5.5,Oleg ZERNIKEL,1995-04-16,GER,5,"Theodor-Heuss Platz, Landau (GER)",2022-07-07,1129,2022,men_PV,Men Pole Vault,,27.2,True
12347,5.5,Dominik ALBERTO,1992-04-28,SUI,6,"Theodor-Heuss Platz, Landau (GER)",2022-07-07,1129,2022,men_PV,Men Pole Vault,,30.2,True
12347,5.5,Juho ALASAARI,2003-09-29,FIN,1f1,"Toijalan urheilukenttä, Akaa (FIN)",2022-07-10,1129,2022,men_PV,Men Pole Vault,,18.8,True
12347,5.5,Shingo SAWA,1996-09-28,JPN,1,"Atsubetsu Park Stadium, Sapporo (JPN)",2022-07-10,1129,2022,men_PV,Men Pole Vault,,25.8,True
12347,5.5,Shunto OZAKI,2000-01-18,JPN,2,"Atsubetsu Park Stadium, Sapporo (JPN)",2022-07-10,1129,2022,men_PV,Men Pole Vault,,22.5,True
12347,5.5,Piotr LISEK,1992-08-16,POL,10q1,"Hayward Field, Eugene, OR (USA)",2022-07-22,1129,2022,men_PV,Men Pole Vault,,29.9,True
12347,5.5,Harry COPPELL,1996-07-11,GBR,10q1,"Hayward Field, Eugene, OR (USA)",2022-07-22,1129,2022,men_PV,Men Pole Vault,,26.0,True
12347,5.5,Tommi HOLTTINEN,1997-05-03,FIN,12q1,"Hayward Field, Eugene, OR (USA)",2022-07-22,1129,2022,men_PV,Men Pole Vault,,25.2,True
12347,5.5,Emmanouil KARALIS,1999-10-20,GRE,12q1,"Hayward Field, Eugene, OR (USA)",2022-07-22,1129,2022,men_PV,Men Pole Vault,,22.8,True
12347,5.5,Kurtis MARSCHALL,1997-04-25,AUS,14q1,"Hayward Field, Eugene, OR (USA)",2022-07-22,1129,2022,men_PV,Men Pole Vault,,25.2,True
12347,5.5,Robert RENNER,1994-03-08,SLO,15q1,"Hayward Field, Eugene, OR (USA)",2022-07-22,1129,2022,men_PV,Men Pole Vault,,28.4,True
12347,5.5,Mikko PAAVOLA,1998-01-16,FIN,10q2,"Hayward Field, Eugene, OR (USA)",2022-07-22,1129,2022,men_PV,Men Pole Vault,,24.5,True
12347,5.5,Robert SOBERA,1991-01-19,POL,11q2,"Hayward Field, Eugene, OR (USA)",2022-07-22,1129,2022,men_PV,Men Pole Vault,,31.5,True
12347,5.5,Bokai HUANG,1996-09-26,CHN,11q2,"Hayward Field, Eugene, OR (USA)",2022-07-22,1129,2022,men_PV,Men Pole Vault,,25.8,True
12347,5.5,Harry COPPELL,1996-07-11,GBR,3,"Alexander Stadium, Birmingham (GBR)",2022-08-06,1129,2022,men_PV,Men Pole Vault,,26.1,True
12347,5.5,Simen GUTTORMSEN,2001-01-19,NOR,6q1,"Olympiastadion, München (GER)",2022-08-18,1129,2022,men_PV,Men Pole Vault,,21.6,True
12347,5.5,Piotr LISEK,1992-08-16,POL,7q1,"Olympiastadion, München (GER)",2022-08-18,1129,2022,men_PV,Men Pole Vault,,30.0,True
12347,5.5,Ben BROEDERS,1995-06-21,BEL,7q1,"Olympiastadion, München (GER)",2022-08-18,1129,2022,men_PV,Men Pole Vault,,27.2,True
12347,5.5,Ersu ŞAŞMA,1999-09-30,TUR,9q1,"Olympiastadion, München (GER)",2022-08-18,1129,2022,men_PV,Men Pole Vault,,22.9,True
12347,5.5,Emmanouil KARALIS,1999-10-20,GRE,8q2,"Olympiastadion, München (GER)",2022-08-18,1129,2022,men_PV,Men Pole Vault,,22.8,True
12347,5.5,Robert SOBERA,1991-01-19,POL,9q2,"Olympiastadion, München (GER)",2022-08-18,1129,2022,men_PV,Men Pole Vault,,31.6,True
12347,5.5,Tommi HOLTTINEN,1997-05-03,FIN,9q2,"Olympiastadion, München (GER)",2022-08-18,1129,2022,men_PV,Men Pole Vault,,25.3,True
12347,5.5,Torben BLECH,1995-02-12,GER,8,"Olympiastadion, München (GER)",2022-08-20,1129,2022,men_PV,Men Pole Vault,,27.5,True
12347,5.5,Oleg ZERNIKEL,1995-04-16,GER,9,"Olympiastadion, München (GER)",2022-08-20,1129,2022,men_PV,Men Pole Vault,,27.3,True
12347,5.5,Urho KUJANPÄÄ,1997-05-18,FIN,9,"Olympiastadion, München (GER)",2022-08-20,1129,2022,men_PV,Men Pole Vault,,25.3,True
12347,5.5,Mikhail SHMYKOV,2001-02-15,RUS,2,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",2022-08-27,1129,2022,men_PV,Men Pole Vault,,21.5,True
12347,5.5,Eduardo NÁPOLES,1997-12-31,CUB,1,"Estadio Panamericano, La Habana (CUB)",2023-02-11,1129,2023,men_PV,Men Pole Vault,,25.1,True
12347,5.5,Jak URLACHER,,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-03-04,1129,2023,men_PV,Men Pole Vault,,,True
12347,5.5,Eduardo NÁPOLES,1997-12-31,CUB,1,"Estadio Panamericano, La Habana (CUB)",2023-03-11,1129,2023,men_PV,Men Pole Vault,,25.2,True
12347,5.5,Scott HOUSTON,1990-06-11,USA,1,"Dick Vert Stadium, High Point, NC (USA)",2023-04-01,1129,2023,men_PV,Men Pole Vault,,32.8,True
12347,5.5,Zachery BRADFORD,1999-11-29,USA,1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2023-04-08,1129,2023,men_PV,Men Pole Vault,,23.4,True
12347,5.5,Scott HOUSTON,1990-06-11,USA,1,"Morris Williams T&F Stadium, Durham, NC (USA)",2023-04-08,1129,2023,men_PV,Men Pole Vault,,32.8,True
