Rank,Mark,wind,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,age,wind_legal
12660,20.66,0.1,Nethaneel MITCHELL-BLAKE,1994-04-02,GBR,2,"Lantos Mihály Sportközpont, Budapest (HUN)",2021-08-24,1118,2021,men_200m,Men 200m,27.4,True
12660,20.66,0.2,Ramil GULIYEV,1990-05-29,TUR,6,"Stadion Śląski, Chorzów (POL)",2021-09-05,1118,2021,men_200m,Men 200m,31.3,True
12660,20.66,0.2,Aidan MURPHY,2003-10-14,AUS,1,"SA Athletic Stadium, Adelaide (AUS)",2022-02-12,1118,2022,men_200m,Men 200m,18.3,True
12660,20.66,0.3,Miguel FRANCIS,1995-03-28,GBR,1f4,"National Stadium, Kingston (JAM)",2022-04-02,1118,2022,men_200m,Men 200m,27.0,True
12660,20.66,0.8,Elijah DRYER,1998-09-18,USA,2f2,"Percy Beard Track, Gainesville, FL (USA)",2022-04-15,1118,2022,men_200m,Men 200m,23.6,True
12660,20.66,0.5,JP VAUGHT,2000-04-06,USA,4f1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",2022-04-22,1118,2022,men_200m,Men 200m,22.0,True
12660,20.66,-0.4,Kotaro ITO,1998-09-10,JPN,7f1,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",2022-05-03,1120,2022,men_200m,Men 200m,23.6,True
12660,20.66,-0.6,Yoshinobu IMOTO,1999-07-31,JPN,4h3,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",2022-05-03,1121,2022,men_200m,Men 200m,22.8,True
12660,20.66,1.6,Delan EDWIN,1996-07-22,LCA,1h2,"Javelina Stadium, Kingsville, TX (USA)",2022-05-05,1118,2022,men_200m,Men 200m,25.8,True
12660,20.66,-1.3,César RAMÍREZ,1994-01-21,MEX,1,"Estadio Olímpico de Querétaro, Queretaro (MEX)",2022-05-15,1125,2022,men_200m,Men 200m,28.3,True
12660,20.66,1.3,Yancarlos MARTÍNEZ,1992-08-08,DOM,1,"Centro Sportivo Fontanassa, Savona (ITA)",2022-05-18,1118,2022,men_200m,Men 200m,29.8,True
12660,20.66,-0.8,Yancarlos MARTÍNEZ,1992-08-08,DOM,1h1,La Nucia (ESP),2022-05-21,1122,2022,men_200m,Men 200m,29.8,True
12660,20.66,1.3,Matthew CLARKE,2000-03-16,BAR,5pr1,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-25,1118,2022,men_200m,Men 200m,22.2,True
12660,20.66,1.0,Kennedy LIGHTNER,,USA,4pr2,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-25,1118,2022,men_200m,Men 200m,,True
12660,20.66,0.2,Towa UZAWA,2002-11-25,JPN,2h3,"Yanmar Stadium Nagai, Osaka (JPN)",2022-06-11,1118,2022,men_200m,Men 200m,19.5,True
12660,20.66,0.8,Ricquan GRAHAM,2002-12-23,JAM,2h1,"National Stadium, Kingston (JAM)",2022-06-25,1118,2022,men_200m,Men 200m,19.5,True
12660,20.66,1.1,Erick Joel SÁNCHEZ,1997-08-26,DOM,2,"Estadio Olimpico Juan Pablo Duarte, Santo Domingo (DOM)",2022-06-25,1118,2022,men_200m,Men 200m,24.8,True
12660,20.66,1.5,Hillary Wanderson POLANCO RIJO,1997-11-25,ITA,2,"Stadio Guidobaldi, Rieti (ITA)",2022-06-26,1118,2022,men_200m,Men 200m,24.6,True
12660,20.66,-1.1,Jesús GÓMEZ,1999-09-02,ESP,2,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",2022-06-26,1124,2022,men_200m,Men 200m,22.8,True
12660,20.66,0.1,Mario HESLOP,1999-10-17,JAM,3f1,"Marietta, GA (USA)",2022-07-02,1118,2022,men_200m,Men 200m,22.7,True
12660,20.66,0.0,Akeem SIRLEAF,1997-03-10,LBR,4,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",2022-07-30,1118,2022,men_200m,Men 200m,25.4,True
12660,20.66,-0.6,William REAIS,1999-05-04,SUI,2h2,"Olympiastadion, München (GER)",2022-08-18,1121,2022,men_200m,Men 200m,23.3,True
12660,20.66,1.4,Jackson ROWE,2003-12-01,AUS,1f1,"SOPAC, Sydney (AUS)",2022-11-26,1118,2022,men_200m,Men 200m,19.0,True
12660,20.66,1.8,Justin ROBINSON,2002-03-30,USA,2f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-04-15,1118,2023,men_200m,Men 200m,21.0,True
12660,20.66,0.2,Delan EDWIN,1996-07-22,LCA,3f10,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",2023-04-21,1118,2023,men_200m,Men 200m,26.7,True
12660,20.66,-1.1,Erick Joel SÁNCHEZ,1997-08-26,DOM,2f2,"Estadio Olimpico Juan Pablo Duarte, Santo Domingo (DOM)",2023-04-29,1124,2023,men_200m,Men 200m,25.7,True
12660,20.66,1.1,Jadyn TABOIS,,USA,4pr6,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2023-05-24,1118,2023,men_200m,Men 200m,,True
12660,20.66,-0.2,Amlan BORGOHAIN,1998-04-25,IND,1f2,"Sepp-Herberger-Stadion, Weinheim (GER)",2023-05-27,1119,2023,men_200m,Men 200m,25.1,True
12660,20.66,-0.2,Soshi MIZUKUBO,1999-03-01,JPN,3,"Yanmar Stadium Nagai, Osaka (JPN)",2023-06-02,1119,2023,men_200m,Men 200m,24.3,True
12660,20.66,0.5,Mark SMYTH,1998-07-02,IRL,1f1,"Stadion Śląski, Chorzów (POL)",2023-06-22,1118,2023,men_200m,Men 200m,25.0,True
13096,20.67,0.3,Robert GREGORY,2001-12-12,USA,1f3,"TCU-Lowdon T&F Complex, Fort Worth, TX (USA)",2021-03-20,1117,2021,men_200m,Men 200m,19.3,True
13096,20.67,0.8,Chevannie HANSON,1998-09-22,JAM,4,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-27,1117,2021,men_200m,Men 200m,22.5,True
13096,20.67,0.5,Jonathon SAWYER,,USA,1,"Southeastern Track Complex, Hammond, LA (USA)",2021-04-11,1117,2021,men_200m,Men 200m,,True
13096,20.67,1.6,Bismark BOATENG,1992-03-15,CAN,3f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2021-04-17,1117,2021,men_200m,Men 200m,29.1,True
13096,20.67,1.8,Mark Otieno ODHIAMBO,1993-05-11,KEN,1f7,"Mandela National Stadium, Kampala (UGA)",2021-04-24,1117,2021,men_200m,Men 200m,28.0,True
13096,20.67,1.4,Antonio WOODARD,1997-01-17,USA,1f2,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2021-05-01,1117,2021,men_200m,Men 200m,24.3,True
13096,20.67,0.3,Shota IIZUKA,1991-06-25,JPN,1h1,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",2021-05-03,1117,2021,men_200m,Men 200m,29.9,True
13096,20.67,2.0,Jordan BOOKER,,USA,3f4,"Tom Tellez Track, Houston, TX (USA)",2021-05-07,1117,2021,men_200m,Men 200m,,True
13096,20.67,0.7,Terryon CONWELL,1998-07-25,USA,1h3,"Paul Derr TF Facility, Raleigh, NC (USA)",2021-05-13,1117,2021,men_200m,Men 200m,22.8,True
13096,20.67,0.5,Robin EREWA,1991-06-24,GER,1f1,"Sepp-Herberger-Stadion, Weinheim (GER)",2021-05-22,1117,2021,men_200m,Men 200m,29.9,True
13096,20.67,-0.2,Mark Otieno ODHIAMBO,1993-05-11,KEN,1f2,"Centre sportif Bout-du-Monde, Genève (SUI)",2021-06-12,1118,2021,men_200m,Men 200m,28.1,True
13096,20.67,-0.1,Phodiso RAMPA,2000-12-23,BOT,1f7,"Francistown Stadion, Francistown (BOT)",2021-06-16,1117,2021,men_200m,Men 200m,20.5,True
13096,20.67,0.8,Bryan LEVELL,2003-12-23,JAM,1f1,"National Stadium, Kingston (JAM)",2021-06-19,1117,2021,men_200m,Men 200m,17.5,True
13096,20.67,1.0,Mouhamadou FALL,1992-02-25,FRA,1h1,"Stade Josette et Roger Mikulak, Angers (FRA)",2021-06-27,1117,2021,men_200m,Men 200m,29.3,True
13096,20.67,-0.2,Teray SMITH,1994-09-28,BAH,1f1,"The Bahamas National Stadium, Nassau (BAH)",2021-06-27,1118,2021,men_200m,Men 200m,26.7,True
13096,20.67,0.3,Calab LAW,2003-12-31,AUS,1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",2022-03-06,1117,2022,men_200m,Men 200m,18.2,True
13096,20.67,0.8,Johnnie BLOCKBURGER,2002-07-12,USA,2f1,"USC Cromwell Field at Loker Track Stadium, Los Angeles, CA (USA)",2022-03-19,1117,2022,men_200m,Men 200m,19.7,True
13096,20.67,0.0,Justin ROBINSON,2002-03-30,USA,2f6,"Sun Angel Stadium, Tempe, AZ (USA)",2022-04-08,1117,2022,men_200m,Men 200m,20.0,True
13096,20.67,1.1,Robert MCDONNELL,2002-05-31,IRL,1,"South Sports Campus, Carlow (IRL)",2022-04-08,1117,2022,men_200m,Men 200m,19.9,True
13096,20.67,-0.6,Benjamin RICHARDSON,2003-12-19,RSA,2,"Germiston Stadium, Johannesburg (RSA)",2022-04-13,1120,2022,men_200m,Men 200m,18.3,True
13096,20.67,0.3,Lucas VILAR,2001-03-10,BRA,2,São Paulo (BRA),2022-04-27,1117,2022,men_200m,Men 200m,21.1,True
13096,20.67,1.2,Andre DE GRASSE,1994-11-10,CAN,1f1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2022-04-29,1117,2022,men_200m,Men 200m,27.5,True
13096,20.67,1.3,Simon HANSEN,1998-06-30,DEN,3f1,"Golęcin Stadion, Poznan (POL)",2022-05-27,1117,2022,men_200m,Men 200m,23.9,True
13096,20.67,0.6,Courtney LINDSEY,1998-11-18,USA,8,"Hayward Field, Eugene, OR (USA)",2022-06-10,1117,2022,men_200m,Men 200m,23.6,True
13096,20.67,0.8,Jazeel MURPHY,1994-02-27,JAM,3h1,"National Stadium, Kingston (JAM)",2022-06-25,1117,2022,men_200m,Men 200m,28.3,True
13096,20.67,-0.6,Owen ANSAH,2000-11-28,GER,1h2,"Olympiastadion, Berlin (GER)",2022-06-26,1120,2022,men_200m,Men 200m,21.6,True
13096,20.67,-0.6,Tamás MÁTÉ,1998-12-17,HUN,1,"Lantos Mihály Sportközpont, Budapest (HUN)",2022-06-26,1120,2022,men_200m,Men 200m,23.5,True
13096,20.67,1.6,Harold ACHI-YAO,1997-05-15,FRA,3f2,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2022-07-03,1117,2022,men_200m,Men 200m,25.1,True
13096,20.67,1.7,Patryk WYKROTA,2000-11-13,POL,1,"Stade Sottevillais 76, Sotteville-lès-Rouen (FRA)",2022-07-04,1117,2022,men_200m,Men 200m,21.6,True
13096,20.67,-0.6,Gediminas TRUSKAUSKAS,1998-01-02,LTU,3h2,"Olympiastadion, München (GER)",2022-08-18,1120,2022,men_200m,Men 200m,24.6,True
13096,20.67,0.8,Lucas RODRIGUES DA SILVA,2001-07-05,BRA,3,Cuiaba (BRA),2022-09-18,1117,2022,men_200m,Men 200m,21.2,True
13096,20.67,0.7,Jun YAMASHITA,1997-08-23,JPN,1f1,"University Stadium, Tsukuba (JPN)",2022-10-15,1117,2022,men_200m,Men 200m,25.1,True
13096,20.67,-0.3,Rusheen MCDONALD,1992-08-17,JAM,1f1,"National Stadium, Kingston (JAM)",2023-03-25,1118,2023,men_200m,Men 200m,30.6,True
13096,20.67,2.0,Erik CARDOSO,2000-03-03,BRA,2f2,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",2023-04-15,1117,2023,men_200m,Men 200m,23.1,True
13096,20.67,0.9,Jack MARSHALL,,USA,2,"Homer Bryce Stadium, Nacogdoches, TX (USA)",2023-05-13,1117,2023,men_200m,Men 200m,,True
13096,20.67,1.1,Dominique ALEXANDER,,USA,5pr6,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2023-05-24,1117,2023,men_200m,Men 200m,,True
13096,20.67,1.6,Sam BLASKOWSKI,,USA,2,"Polisseni Track, Rochester, NY (USA)",2023-05-27,1117,2023,men_200m,Men 200m,,True
13096,20.67,-0.3,Dominik KOPEĆ,1995-03-05,POL,1f1,"Stadion MOSiR, Lublin (POL)",2023-05-28,1118,2023,men_200m,Men 200m,28.2,True
13096,20.67,0.4,Shoto UNO,2001-05-17,JPN,1h1,"Yanmar Stadium Nagai, Osaka (JPN)",2023-06-01,1117,2023,men_200m,Men 200m,22.0,True
13096,20.67,1.8,Alexavier MONFRIES,2002-02-08,JAM,2f2,"Jamaica College Ashenheim Stadium, Kingston (JAM)",2023-06-10,1117,2023,men_200m,Men 200m,21.3,True
13096,20.67,0.6,Lucas RODRIGUES DA SILVA,2001-07-05,BRA,1f1,"Linnastaadion, Jöhvi (EST)",2023-06-16,1117,2023,men_200m,Men 200m,21.9,True
13527,20.68,1.6,Mason PHILLIPS,,USA,1f1,"Mike Sanders Track & Field Complex, Starkville, MS (USA)",2021-03-27,1115,2021,men_200m,Men 200m,,True
13527,20.68,1.5,Jacoby MCNAMARA,,USA,2f1,"Aztrack Sports Deck, San Diego, CA (USA)",2021-03-27,1115,2021,men_200m,Men 200m,,True
13527,20.68,-0.1,Isaac MAKWALA,1985-09-24,BOT,1f1,"McArthur Stadium, Potchefstroom (RSA)",2021-03-31,1115,2021,men_200m,Men 200m,35.5,True
13527,20.68,1.3,Dominique ALEXANDER,,USA,1h1,"Dick Vert Stadium, High Point, NC (USA)",2021-05-11,1115,2021,men_200m,Men 200m,,True
13527,20.68,0.6,Lance BROOME,,USA,2h3,"Cushing Stadium, College Station, TX (USA)",2021-05-13,1115,2021,men_200m,Men 200m,,True
13527,20.68,-2.1,Tsebo MATSOSO,1999-05-27,RSA,1sf1,"UJ Stadium, Johannesburg (RSA)",2021-05-15,1127,2021,men_200m,Men 200m,22.0,True
13527,20.68,1.0,Tapiwa MAKARAWU,2000-08-14,ZIM,1,"National Sports Stadium, Harare (ZIM)",2021-05-22,1115,2021,men_200m,Men 200m,20.8,True
13527,20.68,0.9,Coby HILTON,,USA,6h2,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1115,2021,men_200m,Men 200m,,True
13527,20.68,1.5,Dylan BROWN,2002-02-28,USA,6h3,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1115,2021,men_200m,Men 200m,19.2,True
13527,20.68,1.3,Onyema ADIGIDA,2000-01-07,NED,1f1,"Putbosstadion, Oordegem (BEL)",2021-05-29,1115,2021,men_200m,Men 200m,21.4,True
13527,20.68,0.7,Tinotenda MATIYENGA,1999-07-09,ZIM,4sf2,"Hayward Field, Eugene, OR (USA)",2021-06-09,1115,2021,men_200m,Men 200m,21.9,True
13527,20.68,1.9,Daveon COLLINS,1992-10-03,USA,1f1,"Chula Vista, CA (USA)",2021-06-13,1115,2021,men_200m,Men 200m,28.7,True
13527,20.68,1.5,José GONZÁLEZ,1995-05-14,DOM,1f1,"Stadion Kieselhumes, Saarbrücken (GER)",2021-07-29,1115,2021,men_200m,Men 200m,26.2,True
13527,20.68,-0.1,Mathias Hove JOHANSEN,1998-09-27,NOR,1f6,"Friidrettsstadion, Jessheim (NOR)",2021-08-06,1115,2021,men_200m,Men 200m,22.9,True
13527,20.68,-1.0,Sinesipho DAMBILE,2002-03-02,RSA,2h1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-20,1121,2021,men_200m,Men 200m,19.5,True
13527,20.68,1.2,Tatsuro SUWA,1994-08-17,JPN,1,"Shinshu SkyPark Athletic Field, Matsumoto (JPN)",2021-08-21,1115,2021,men_200m,Men 200m,27.0,True
13527,20.68,-0.1,Haibin YAN,2003-01-08,CHN,5,Xi'an (CHN),2021-09-22,1115,2021,men_200m,Men 200m,18.7,True
13527,20.68,-0.7,Lucas RODRIGUES DA SILVA,2001-07-05,BRA,2,Guayaquil (ECU),2021-10-17,1119,2021,men_200m,Men 200m,20.3,True
13527,20.68,0.2,Anderson MARQUINEZ,2001-01-06,ECU,1h1,"Pascual Guerrero Stadium, Cali (COL)",2021-12-02,1115,2021,men_200m,Men 200m,20.9,True
13527,20.68,0.4,Lucas RODRIGUES DA SILVA,2001-07-05,BRA,3,"Pascual Guerrero Stadium, Cali (COL)",2021-12-03,1115,2021,men_200m,Men 200m,20.4,True
13527,20.68,2.0,Eric ALLEN,1999-08-23,USA,1f1,"CSU Northridge, Northridge, CA (USA)",2022-04-01,1115,2022,men_200m,Men 200m,22.6,True
13527,20.68,0.1,Sinesipho DAMBILE,2002-03-02,RSA,3,"McArthur Stadium, Potchefstroom (RSA)",2022-04-06,1115,2022,men_200m,Men 200m,20.1,True
13527,20.68,1.6,Matthew HUDSON-SMITH,1994-10-26,GBR,1f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",2022-04-09,1115,2022,men_200m,Men 200m,27.5,True
13527,20.68,1.4,Edrick FLORÉAL JR,1995-03-23,CAN,5f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2022-04-30,1115,2022,men_200m,Men 200m,27.1,True
13527,20.68,0.2,Lucas VILAR,2001-03-10,BRA,2,"COTP Stadium, São Paulo (BRA)",2022-05-01,1115,2022,men_200m,Men 200m,21.1,True
13527,20.68,0.9,Delan EDWIN,1996-07-22,LCA,2,"Javelina Stadium, Kingsville, TX (USA)",2022-05-07,1115,2022,men_200m,Men 200m,25.8,True
13527,20.68,1.4,Wanya MCCOY,2003-03-29,BAH,1h4,"Morris Williams T&F Stadium, Durham, NC (USA)",2022-05-12,1115,2022,men_200m,Men 200m,19.1,True
13527,20.68,0.8,David DUNLAP,2000-08-06,USA,2pr3,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-25,1115,2022,men_200m,Men 200m,21.8,True
13527,20.68,1.0,Aidan MURPHY,2003-10-14,AUS,1f1,"Performance Centre, Gold Coast (AUS)",2022-05-28,1115,2022,men_200m,Men 200m,18.6,True
13527,20.68,1.0,Aleksandr NIKOLAYEV,1999-05-06,RUS,1h4,"Slava Metreveli Stadium, Sochi (RUS)",2022-05-29,1115,2022,men_200m,Men 200m,23.1,True
13527,20.68,-0.3,Tinotenda MATIYENGA,1999-07-09,ZIM,8sf1,"Hayward Field, Eugene, OR (USA)",2022-06-08,1116,2022,men_200m,Men 200m,22.9,True
13527,20.68,0.8,Andrew MORGAN-HARRISON,1998-03-09,GBR,1f1,"Leppävaaran Stadion, Espoo (FIN)",2022-06-08,1115,2022,men_200m,Men 200m,24.2,True
13527,20.68,0.0,Aleksandr NIKOLAYEV,1999-05-06,RUS,1h1,"Luzhniki Stadion, Moskva (RUS)",2022-06-11,1115,2022,men_200m,Men 200m,23.1,True
13527,20.68,1.7,Towa UZAWA,2002-11-25,JPN,4,"Yanmar Stadium Nagai, Osaka (JPN)",2022-06-12,1115,2022,men_200m,Men 200m,19.5,True
13527,20.68,0.1,Ilhwan MO,1999-05-18,KOR,2,Jeongseon (KOR),2022-06-24,1115,2022,men_200m,Men 200m,23.1,True
13527,20.68,0.3,Dwight ST. HILLAIRE,1997-12-05,TTO,3f1,"Hasely Crawford Stadium, Port-of-Spain (TTO)",2022-06-26,1115,2022,men_200m,Men 200m,24.6,True
13527,20.68,-0.1,Fred KERLEY,1995-05-07,USA,6sf1,"Hayward Field, Eugene, OR (USA)",2022-07-19,1115,2022,men_200m,Men 200m,27.2,True
13527,20.68,0.9,Jiří POLÁK,1998-04-22,CZE,1f2,"Stadion Eggenberg, Graz (AUT)",2022-07-30,1115,2022,men_200m,Men 200m,24.3,True
13527,20.68,-1.5,Puripol BOONSON,2006-01-13,THA,1h4,"Pascual Guerrero Stadium, Cali (COL)",2022-08-03,1124,2022,men_200m,Men 200m,16.6,True
13527,20.68,-0.2,Kyle GREAUX,1988-04-26,TTO,2h2,"Grand Bahama Sports Complex, Freeport (BAH)",2022-08-19,1116,2022,men_200m,Men 200m,34.3,True
13527,20.68,0.9,Jaeha LEE,1992-08-14,KOR,2,Ulsan (KOR),2022-10-10,1115,2022,men_200m,Men 200m,30.2,True
13527,20.68,0.1,Sinesipho DAMBILE,2002-03-02,RSA,1,"Pilditch Stadium, Pretoria (RSA)",2023-03-10,1115,2023,men_200m,Men 200m,21.0,True
13527,20.68,0.1,Rasheed DWYER,1989-01-29,JAM,1f3,"National Stadium, Kingston (JAM)",2023-04-22,1115,2023,men_200m,Men 200m,34.2,True
13527,20.68,-0.2,Nethaneel MITCHELL-BLAKE,1994-04-02,GBR,5f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-04-29,1116,2023,men_200m,Men 200m,29.1,True
13527,20.68,-0.5,Hugo CERRA,2003-05-21,FRA,1f1,"Stade R. Gaillard, Niort (FRA)",2023-06-07,1118,2023,men_200m,Men 200m,20.0,True
13527,20.68,0.2,Fodé SISSOKO,1996-10-09,MLI,1f1,"Putbosstadion, Oordegem (BEL)",2023-06-10,1115,2023,men_200m,Men 200m,26.7,True
13527,20.68,2.0,Yancarlos MARTÍNEZ,1992-08-08,DOM,1f1,"Pistes d'atletisme Gaetà Huguet, Castellón (ESP)",2023-06-14,1115,2023,men_200m,Men 200m,30.8,True
14003,20.69,0.2,Kennedy LIGHTNER,,USA,3f1,"Percy Beard Track, Gainesville, FL (USA)",2021-04-16,1114,2021,men_200m,Men 200m,,True
14003,20.69,1.8,Amir WILLIS,2000-09-09,USA,1f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2021-04-24,1114,2021,men_200m,Men 200m,20.6,True
14003,20.69,2.0,Antoine EVANS,,USA,3,"Cowley Sport Complex, Arkansas City, KS (USA)",2021-04-30,1114,2021,men_200m,Men 200m,,True
14003,20.69,0.9,Jerome BLAKE,1995-08-18,CAN,2f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",2021-05-09,1114,2021,men_200m,Men 200m,25.7,True
14003,20.69,0.8,Marcus PARKER,1997-10-09,USA,1h1,"Paul Derr TF Facility, Raleigh, NC (USA)",2021-05-13,1114,2021,men_200m,Men 200m,23.6,True
14003,20.69,0.4,Eric HARRISON JR.,1999-02-18,TTO,1h2,"Demirjian Park, Champaign, IL (USA)",2021-05-14,1114,2021,men_200m,Men 200m,22.2,True
14003,20.69,0.7,Robert GREGORY,2001-12-12,USA,2,"RV Christian Track, Manhattan, KS (USA)",2021-05-16,1114,2021,men_200m,Men 200m,19.4,True
14003,20.69,-0.6,William REAIS,1999-05-04,SUI,4,"Mestský Stadion, Ostrava (CZE)",2021-05-19,1117,2021,men_200m,Men 200m,22.0,True
14003,20.69,1.6,Adam GEMILI,1993-10-06,GBR,5f1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-31,1114,2021,men_200m,Men 200m,27.6,True
14003,20.69,0.1,Christophe LEMAITRE,1990-06-11,FRA,4f1,"Centre sportif Bout-du-Monde, Genève (SUI)",2021-06-12,1114,2021,men_200m,Men 200m,31.0,True
14003,20.69,0.8,Jaron FLOURNOY,1996-11-24,USA,3h3,"Hayward Field, Eugene, OR (USA)",2021-06-25,1114,2021,men_200m,Men 200m,24.6,True
14003,20.69,0.4,Daveon COLLINS,1992-10-03,USA,5h4,"Hayward Field, Eugene, OR (USA)",2021-06-25,1114,2021,men_200m,Men 200m,28.7,True
14003,20.69,-0.3,Xingqiang TANG,1995-08-11,CHN,2,Chongqing (CHN),2021-06-27,1115,2021,men_200m,Men 200m,25.9,True
14003,20.69,1.3,Wendell MILLER,2003-01-03,BAH,4sf1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-20,1114,2021,men_200m,Men 200m,18.6,True
14003,20.69,0.4,Marcus LAWLER,1995-02-28,IRL,1f2,"Mary Peters Track, Belfast (GBR)",2021-08-28,1114,2021,men_200m,Men 200m,26.5,True
14003,20.69,0.4,Joshua HARTMANN,1999-06-09,GER,1f1,"U-Track, Utrecht (NED)",2021-09-03,1114,2021,men_200m,Men 200m,22.2,True
14003,20.69,1.3,Koki UEYAMA,1999-05-15,JPN,2,"Prefectural Stadium, Kumagaya (JPN)",2021-09-19,1114,2021,men_200m,Men 200m,22.3,True
14003,20.69,0.9,Nathon ALLEN,1995-10-28,JAM,3f2,"Percy Beard Track, Gainesville, FL (USA)",2022-04-15,1114,2022,men_200m,Men 200m,26.5,True
14003,20.69,-0.8,Muzuri MATTAR,,USA,1f2,"Walter P. Ledet Track Complex, Natchitoches, LA (USA)",2022-04-23,1118,2022,men_200m,Men 200m,,True
14003,20.69,-1.1,Reece PRESCOD,1996-02-29,GBR,1f1,"Coventry Athletics Track, Coventry (GBR)",2022-04-26,1120,2022,men_200m,Men 200m,26.2,True
14003,20.69,1.2,Trayvon BROMELL,1995-07-10,USA,2f1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2022-04-29,1114,2022,men_200m,Men 200m,26.8,True
14003,20.69,0.6,Guy MAGANGA GORRA,1993-03-18,GAB,1f6,"Matthes-Hopkins Track Complex, Lynchburg, VA (USA)",2022-05-04,1114,2022,men_200m,Men 200m,29.1,True
14003,20.69,2.0,Matthew CLARKE,2000-03-16,BAR,2,"PVAMU Track Stadium, Prairie View, TX (USA)",2022-05-07,1114,2022,men_200m,Men 200m,22.1,True
14003,20.69,1.7,Dominique ALEXANDER,,USA,5,"Dick Vert Stadium, High Point, NC (USA)",2022-05-11,1114,2022,men_200m,Men 200m,,True
14003,20.69,1.3,Antonio MITCHELL II,,USA,1h1,"University of Minnesota T&F Stadium, Minneapolis, MN (USA)",2022-05-13,1114,2022,men_200m,Men 200m,,True
14003,20.69,2.0,Yancarlos MARTÍNEZ,1992-08-08,DOM,4,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2022-06-05,1114,2022,men_200m,Men 200m,29.8,True
14003,20.69,0.1,Jaeseong LEE,2001-06-18,KOR,3,Jeongseon (KOR),2022-06-24,1114,2022,men_200m,Men 200m,21.0,True
14003,20.69,-0.4,Demarius SMITH,,USA,5h4,"Hayward Field, Eugene, OR (USA)",2022-06-25,1116,2022,men_200m,Men 200m,,True
14003,20.69,0.5,Guy MAGANGA GORRA,1993-03-18,GAB,1h1,"Stade de La Gauthière, Clermont-Ferrand (FRA)",2022-07-03,1114,2022,men_200m,Men 200m,29.3,True
14003,20.69,1.6,Ryo KIMURA,2001-07-07,JPN,1,"Takebishi Stadium, Kyoto (JPN)",2022-07-17,1114,2022,men_200m,Men 200m,21.0,True
14003,20.69,1.9,Emmanuel ESEME,1993-08-17,CMR,2sf2,"Alexander Stadium, Birmingham (GBR)",2022-08-05,1114,2022,men_200m,Men 200m,29.0,True
14003,20.69,-0.3,Blessing Akwasi AFRIFAH,2003-10-26,ISR,7,"Olympiastadion, München (GER)",2022-08-19,1115,2022,men_200m,Men 200m,18.8,True
14003,20.69,0.1,Armand VAN DER WALT,2004-01-04,RSA,1,"Pilditch Stadium, Pretoria (RSA)",2023-03-10,1114,2023,men_200m,Men 200m,19.2,True
14003,20.69,1.1,Wen-Pu CHEN,1998-12-25,TPE,1,"Banqiao Stadium, New Taipei City (TPE)",2023-03-30,1114,2023,men_200m,Men 200m,24.3,True
14003,20.69,1.5,Malique SMITH-BAND,2004-05-25,JAM,1,Nassau (BAH),2023-04-10,1114,2023,men_200m,Men 200m,18.9,True
14003,20.69,-2.8,Yancarlos MARTÍNEZ,1992-08-08,DOM,1,"Estadio Olimpico de La Romana, La Romana (DOM)",2023-04-14,1130,2023,men_200m,Men 200m,30.7,True
14003,20.69,-2.8,José GONZÁLEZ,1995-05-14,DOM,2,"Estadio Olimpico de La Romana, La Romana (DOM)",2023-04-14,1130,2023,men_200m,Men 200m,27.9,True
14003,20.69,-0.3,Anthony PESELA,2002-06-09,BOT,8f1,"National Stadium, Gaborone (BOT)",2023-04-29,1115,2023,men_200m,Men 200m,20.9,True
