Rank,Mark,wind,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,age,wind_legal
20040,10.28,0.0,Charles DOBSON,1999-10-20,GBR,5,"Sports Park Mladost, Zagreb (CRO)",2022-09-11,1112,2022,men_100m,Men 100m,22.9,True
20040,10.28,0.6,Amlan BORGOHAIN,1998-04-25,IND,1sf1,Gujarat (IND),2022-09-30,1112,2022,men_100m,Men 100m,24.4,True
20040,10.28,0.4,Joshua AZZOPARDI,1999-11-27,AUS,1,"SOPAC, Sydney (AUS)",2023-03-04,1112,2023,men_100m,Men 100m,23.3,True
20040,10.28,1.6,Carlon HOSTEN,1999-04-07,TTO,2f1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-03-04,1112,2023,men_100m,Men 100m,23.9,True
20040,10.28,1.6,Kion BENJAMIN,2000-11-13,TTO,2f1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-03-04,1112,2023,men_100m,Men 100m,22.3,True
20040,10.28,1.6,Nolton SHELVIN,,USA,2f1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-03-04,1112,2023,men_100m,Men 100m,,True
20040,10.28,-0.2,Jake DORAN,2000-07-18,AUS,4f1,"SOPAC, Sydney (AUS)",2023-03-11,1113,2023,men_100m,Men 100m,22.6,True
20040,10.28,0.5,Clarence MUNYAI,1998-02-20,RSA,3h1,"Pilditch Stadium, Pretoria (RSA)",2023-03-11,1112,2023,men_100m,Men 100m,25.1,True
20040,10.28,0.4,Erik CARDOSO,2000-03-03,BRA,2,"COTP Stadium, São Paulo (BRA)",2023-03-11,1112,2023,men_100m,Men 100m,23.0,True
20040,10.28,0.7,Kadrian GOLDSON,1997-11-08,JAM,1f3,"GC Foster College, Spanish Town (JAM)",2023-03-24,1112,2023,men_100m,Men 100m,25.4,True
20040,10.28,1.9,Jordan WARE,,USA,1h5,"Mike A. Myers Stadium, Austin, TX (USA)",2023-03-31,1112,2023,men_100m,Men 100m,,True
20040,10.28,-0.2,Carlos PALACIOS,1999-11-14,COL,1h3,"Estadio de Atletismo - Unidad Deportiva el Salitre, Bogotá (COL)",2023-03-31,1113,2023,men_100m,Men 100m,23.4,True
20040,10.28,0.2,Louie HINCHLIFFE,2002-07-18,GBR,1h6,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-04-14,1112,2023,men_100m,Men 100m,20.7,True
20040,10.28,1.0,Jorge VIDES,1992-11-24,BRA,3,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",2023-04-15,1112,2023,men_100m,Men 100m,30.4,True
20040,10.28,1.4,Erik CARDOSO,2000-03-03,BRA,2h4,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",2023-04-15,1112,2023,men_100m,Men 100m,23.1,True
20040,10.28,0.2,Nolton SHELVIN,,USA,4f2,"Percy Beard Track, Gainesville, FL (USA)",2023-04-15,1112,2023,men_100m,Men 100m,,True
20040,10.28,1.4,Rodrigo DO NASCIMENTO,1994-09-26,BRA,5f2,"Percy Beard Track, Gainesville, FL (USA)",2023-04-15,1112,2023,men_100m,Men 100m,28.6,True
20040,10.28,0.7,Shota NAKAMURA,2001-06-01,JPN,1sf1,"Lemon Gas Stadium, Hiratsuka (JPN)",2023-04-22,1112,2023,men_100m,Men 100m,21.9,True
20040,10.28,0.2,Dickson KAMUNGEREMU,1989-07-25,ZIM,4f2,"National Stadium, Gaborone (BOT)",2023-04-29,1112,2023,men_100m,Men 100m,33.8,True
20040,10.28,0.8,Patrick IZE-IYAMU,,USA,1f3,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2023-04-29,1112,2023,men_100m,Men 100m,,True
20040,10.28,0.5,Kennedy LIGHTNER,,USA,1h3,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",2023-04-29,1112,2023,men_100m,Men 100m,,True
20040,10.28,-1.5,Akira HARADA,2000-12-14,JPN,1,"Hakatanomori Athletic Stadium, Fukuoka (JPN)",2023-05-03,1121,2023,men_100m,Men 100m,22.4,True
20040,10.28,-1.5,Kaito KUROKI,2005-08-09,JPN,2,"Hakatanomori Athletic Stadium, Fukuoka (JPN)",2023-05-03,1121,2023,men_100m,Men 100m,17.7,True
20040,10.28,1.0,Ali Anwar Ali AL BALUSHI,2002-02-09,OMA,2f1,"Suhaim bin Hamad Stadium, Doha (QAT)",2023-05-05,1112,2023,men_100m,Men 100m,21.2,True
20040,10.28,-1.3,Rodrigo DO NASCIMENTO,1994-09-26,BRA,2,"CNDA, Bragança Paulista (BRA)",2023-05-05,1119,2023,men_100m,Men 100m,28.6,True
20040,10.28,0.7,Ippei TAKEDA,1997-03-13,JPN,2h2,"Yanmar Stadium Nagai, Osaka (JPN)",2023-05-06,1112,2023,men_100m,Men 100m,26.1,True
20040,10.28,1.0,Taju HONGO,1999-03-07,JPN,1h3,"Yanmar Stadium Nagai, Osaka (JPN)",2023-05-06,1112,2023,men_100m,Men 100m,24.2,True
20040,10.28,1.1,Oliver BROMBY,1998-03-30,GBR,1f15,"Lee Valley Athletics Centre, London (GBR)",2023-05-07,1112,2023,men_100m,Men 100m,25.1,True
20040,10.28,1.4,Will HENDERSON,,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-05-11,1112,2023,men_100m,Men 100m,,True
20040,10.28,1.2,Jordan ANTHONY,2004-06-29,USA,3h1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-12,1112,2023,men_100m,Men 100m,18.9,True
20040,10.28,1.6,Langston JACKSON,2000-01-05,USA,2h4,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-12,1112,2023,men_100m,Men 100m,23.3,True
20040,10.28,0.7,Dashinelle DYER,2000-01-11,JAM,2h2,"Paul Derr TF Facility, Raleigh, NC (USA)",2023-05-12,1112,2023,men_100m,Men 100m,23.3,True
20040,10.28,0.7,Cameron ROSE,,USA,2h2,"Paul Derr TF Facility, Raleigh, NC (USA)",2023-05-12,1112,2023,men_100m,Men 100m,,True
20040,10.28,-0.2,Sachin DENNIS,2002-08-02,JAM,5f2,"Grand Bahama Sports Complex, Freeport (BAH)",2023-05-13,1113,2023,men_100m,Men 100m,20.8,True
20040,10.28,1.3,Pjai AUSTIN,,USA,8,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-13,1112,2023,men_100m,Men 100m,,True
20040,10.28,0.9,Victor AKHALU,2003-09-29,NGR,2f1,"Veterans Memorial Stadium, Clovis, CA (USA)",2023-05-13,1112,2023,men_100m,Men 100m,19.6,True
20040,10.28,0.9,Tyler AZCANO,,USA,3f1,"National Training Center, Clermont, FL (USA)",2023-05-14,1112,2023,men_100m,Men 100m,,True
20040,10.28,0.0,Yaniel CARRERO,1995-08-17,CUB,1f1,"Estadio Panamericano, La Habana (CUB)",2023-05-19,1112,2023,men_100m,Men 100m,27.8,True
20040,10.28,2.0,Traunard FOLSON,,USA,3h1,"New Mexico JC, Hobbs, NM (USA)",2023-05-19,1112,2023,men_100m,Men 100m,,True
20040,10.28,0.4,Jake DORAN,2000-07-18,AUS,9,"International Stadium, Yokohama (JPN)",2023-05-21,1112,2023,men_100m,Men 100m,22.8,True
20040,10.28,0.1,Devon MOORE,,USA,1h1,"CSU - Neta and Eddie DeRose Thunderbowl, Pueblo, CO (USA)",2023-05-25,1112,2023,men_100m,Men 100m,,True
20040,10.28,0.9,Sam BLASKOWSKI,,USA,1h3,"Polisseni Track, Rochester, NY (USA)",2023-05-26,1112,2023,men_100m,Men 100m,,True
20040,10.28,1.8,Jalen DRAYDEN,,USA,6h1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-26,1112,2023,men_100m,Men 100m,,True
20040,10.28,1.4,Christopher BORZOR,,USA,6h2,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-26,1112,2023,men_100m,Men 100m,,True
20040,10.28,1.4,Connor WASHINGTON,,USA,6h2,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-26,1112,2023,men_100m,Men 100m,,True
20040,10.28,1.9,Kamden JACKSON,,USA,7h3,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-26,1112,2023,men_100m,Men 100m,,True
20040,10.28,1.5,Pierce LEPAGE,1996-01-22,CAN,1ce5,"Mösle-Stadium, Götzis (AUT)",2023-05-27,1112,2023,men_100m,Men 100m,27.3,True
20040,10.28,1.5,Kendrick THOMPSON,1997-08-28,BAH,2ce5,"Mösle-Stadium, Götzis (AUT)",2023-05-27,1112,2023,men_100m,Men 100m,25.7,True
20040,10.28,1.5,Elliot JONES,1997-09-21,GBR,1f2,London Marathon Community Track (GBR),2023-05-29,1112,2023,men_100m,Men 100m,25.7,True
20040,10.28,0.6,Kayhan ÖZER,1998-06-11,TUR,1f1,"Atatürk University Stadium, Erzurum (TUR)",2023-05-30,1112,2023,men_100m,Men 100m,25.0,True
20040,10.28,1.2,Shota NAKAMURA,2001-06-01,JPN,3h3,"Yanmar Stadium Nagai, Osaka (JPN)",2023-06-03,1112,2023,men_100m,Men 100m,22.0,True
20040,10.28,0.4,Chris ROYSTER,1992-01-24,USA,3h1,"Vanderbilt Track, Nashville, TN (USA)",2023-06-03,1112,2023,men_100m,Men 100m,31.4,True
20040,10.28,0.8,Arthur CISSÉ,1996-12-29,CIV,2h2,"Stadion Juliska, Praha (CZE)",2023-06-05,1112,2023,men_100m,Men 100m,26.4,True
20040,10.28,0.1,Oshane BAILEY,1989-09-08,JAM,1,"Harjun stadion, Jyväskylä (FIN)",2023-06-07,1112,2023,men_100m,Men 100m,33.7,True
20040,10.28,0.5,Haijian ZHANG,2002-09-20,CHN,2sf1,"Olympic Sports Center, Huangshi (CHN)",2023-06-09,1112,2023,men_100m,Men 100m,20.7,True
20040,10.28,1.3,Ryan ZEZE,1998-01-29,FRA,5h1,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1112,2023,men_100m,Men 100m,25.4,True
20040,10.28,0.6,Fahhad Mohammed ALSUBAIE,1994-02-04,KSA,1h3,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1112,2023,men_100m,Men 100m,29.3,True
20040,10.28,0.3,Julian WAGNER,1998-03-18,GER,4h1,"Paavo Nurmen Stadion, Turku (FIN)",2023-06-13,1112,2023,men_100m,Men 100m,25.2,True
20040,10.28,-0.3,Tae-hye KIM,1993-01-28,KOR,1,"Naju Sports Complex, Naju (KOR)",2023-06-13,1113,2023,men_100m,Men 100m,30.4,True
20040,10.28,0.6,Kevin KRANZ,1998-06-20,GER,2f3,"Allmend, Meilen (SUI)",2023-06-17,1112,2023,men_100m,Men 100m,25.0,True
20040,10.28,1.0,Dorian KELETELA,1999-02-06,ART,1f1,"Stade des Maradas, Cergy-Pontoise (FRA)",2023-06-17,1112,2023,men_100m,Men 100m,24.4,True
20040,10.28,1.6,Eric MAREK,2003-02-21,ITA,1h1,"Pista Pietro Mennea, Agropoli (ITA)",2023-06-17,1112,2023,men_100m,Men 100m,20.3,True
20040,10.28,0.0,Lachlan KENNEDY,2003-11-04,AUS,,"Chelmsford Sport And Athletics Centre Melbourne Park, Chelmsford (GBR)",2023-06-17,1112,2023,men_100m,Men 100m,19.6,True
20040,10.28,0.6,Robin GANTER,2001-01-03,GER,5f1,"Stadion Śląski, Chorzów (POL)",2023-06-23,1112,2023,men_100m,Men 100m,22.5,True
20040,10.28,1.7,Taju HONGO,1999-03-07,JPN,5f1,"Athletic Stadium, Tottori (JPN)",2023-06-25,1112,2023,men_100m,Men 100m,24.3,True
20040,10.28,1.7,Takuma HAYASHI,1999-11-18,JPN,6f1,"Athletic Stadium, Tottori (JPN)",2023-06-25,1112,2023,men_100m,Men 100m,23.6,True
20040,10.28,0.7,Weiyi LU,2000-05-04,CHN,6,"Olympic Center, Shenyang (CHN)",2023-06-27,1112,2023,men_100m,Men 100m,23.1,True
20040,10.28,-0.8,Xingqiang TANG,1995-08-11,CHN,2h3,"Olympic Center, Shenyang (CHN)",2023-06-27,1116,2023,men_100m,Men 100m,27.9,True
21542,10.29,1.2,Gideon Ernst NARIB,1990-05-27,NAM,1,"Independence Stadium, Windhoek (NAM)",2021-02-20,1108,2021,men_100m,Men 100m,30.7,True
21542,10.29,2.0,Ferdinand OMANYALA,1996-01-02,KEN,1,"Nyayo National Stadium, Nairobi (KEN)",2021-02-27,1108,2021,men_100m,Men 100m,25.2,True
21542,10.29,0.0,Yohan BLAKE,1989-12-26,JAM,1f6,"National Stadium, Kingston (JAM)",2021-03-13,1108,2021,men_100m,Men 100m,31.2,True
21542,10.29,-0.8,Jackson WEBB,1997-02-27,USA,1f3,"TCU-Lowdon T&F Complex, Fort Worth, TX (USA)",2021-03-20,1112,2021,men_100m,Men 100m,24.1,True
21542,10.29,-0.4,Zhiqiang WU,1994-04-10,CHN,2f3,Shenzhen (CHN),2021-03-20,1110,2021,men_100m,Men 100m,26.9,True
21542,10.29,1.8,Bryan HENDERSON,,USA,1h7,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-26,1108,2021,men_100m,Men 100m,,True
21542,10.29,1.8,Kie'ave HARRY,,USA,1h7,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-26,1108,2021,men_100m,Men 100m,,True
21542,10.29,1.3,Bryan HENDERSON,,USA,2,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-27,1108,2021,men_100m,Men 100m,,True
21542,10.29,-0.7,Emmanuel MATADI,1991-04-15,LBR,1f3,"Prairie View, TX (USA)",2021-04-03,1112,2021,men_100m,Men 100m,30.0,True
21542,10.29,1.5,Shaun MASWANGANYI,2001-02-01,RSA,1f2,"Tom Tellez Track, Houston, TX (USA)",2021-04-03,1108,2021,men_100m,Men 100m,20.2,True
21542,10.29,2.0,Maurice EADDY,1995-06-04,USA,6h2,"Ansin Sports Complex, Miramar, FL (USA)",2021-04-10,1108,2021,men_100m,Men 100m,25.9,True
21542,10.29,0.1,Alaba Olukunle AKINTOLA,2001-09-14,NGR,2,"Samuel Ogbemudia Stadium, Benin City (NGR)",2021-04-10,1108,2021,men_100m,Men 100m,19.6,True
21542,10.29,0.8,Kendal WILLIAMS,1995-09-23,USA,3f2,"Percy Beard Track, Gainesville, FL (USA)",2021-04-17,1108,2021,men_100m,Men 100m,25.6,True
21542,10.29,0.8,Gaston BOUCHEREAU,,USA,1f1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2021-04-17,1108,2021,men_100m,Men 100m,,True
21542,10.29,0.6,Haibin YAN,2003-01-08,CHN,1h4,Zhaoqing (CHN),2021-04-24,1108,2021,men_100m,Men 100m,18.3,True
21542,10.29,1.0,Ryota YAMAGATA,1992-06-10,JPN,1h3,"Municipal Stadium, Hiroshima (JPN)",2021-04-29,1108,2021,men_100m,Men 100m,28.9,True
21542,10.29,1.8,Guinove JOANUS,2001-01-07,HAI,5,"Cowley Sport Complex, Arkansas City, KS (USA)",2021-04-30,1108,2021,men_100m,Men 100m,20.3,True
21542,10.29,0.9,Michael RODGERS,1985-04-24,USA,3f1,"Mike A. Myers Stadium, Austin, TX (USA)",2021-05-01,1108,2021,men_100m,Men 100m,36.0,True
21542,10.29,0.4,Lance LANG,,USA,1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",2021-05-01,1108,2021,men_100m,Men 100m,,True
21542,10.29,1.3,Lucas ANSAH-PEPRAH,2000-01-16,GER,1h3,"Michael-Hoffmann-Stadion, Mannheim (GER)",2021-05-15,1108,2021,men_100m,Men 100m,21.3,True
21542,10.29,0.9,Courtney LINDSEY,1998-11-18,USA,2h1,"RV Christian Track, Manhattan, KS (USA)",2021-05-15,1108,2021,men_100m,Men 100m,22.5,True
21542,10.29,1.5,Jackson WEBB,1997-02-27,USA,3,"RV Christian Track, Manhattan, KS (USA)",2021-05-16,1108,2021,men_100m,Men 100m,24.2,True
21542,10.29,1.7,Daisuke MIYAMOTO,1999-04-17,JPN,1h2,"Gion Stadium, Sagamihara (JPN)",2021-05-20,1108,2021,men_100m,Men 100m,22.1,True
21542,10.29,-0.6,Kyree KING,1994-07-09,USA,3h1,"Boston, MA (USA)",2021-05-23,1111,2021,men_100m,Men 100m,26.9,True
21542,10.29,-1.8,Andrew ROBERTSON,1990-12-17,GBR,1,"Sportcity Regional Arena, Manchester (GBR)",2021-05-27,1118,2021,men_100m,Men 100m,30.4,True
21542,10.29,-0.5,Lorenzo PATTA,2000-05-23,ITA,2,"Stadion Śląski, Chorzów (POL)",2021-05-29,1111,2021,men_100m,Men 100m,21.0,True
21542,10.29,1.8,Antonio MORO,1997-02-18,ITA,1f1,"Stadio Riccardo Santoru, Cagliari (ITA)",2021-05-29,1108,2021,men_100m,Men 100m,24.3,True
21542,10.29,1.6,Usheoritse ITSEKIRI,1998-01-31,NGR,2f2,"Elena Venizelou National Stadium, Chania (GRE)",2021-05-30,1108,2021,men_100m,Men 100m,23.3,True
21542,10.29,1.3,Andrew HUDSON,1996-12-14,USA,7,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-31,1108,2021,men_100m,Men 100m,24.5,True
21542,10.29,1.2,Jason ROGERS,1991-08-31,SKN,2sr1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-31,1108,2021,men_100m,Men 100m,29.7,True
21542,10.29,-0.6,Ramone BARNSWELL,1988-01-21,JAM,1f2,"National Stadium, Kingston (JAM)",2021-06-05,1111,2021,men_100m,Men 100m,33.4,True
21542,10.29,0.6,Marvin RENÉ,1995-04-11,FRA,1h1,"Parc des Sports C. Ehrmann, Nice (FRA)",2021-06-05,1108,2021,men_100m,Men 100m,26.2,True
21542,10.29,0.4,Bruno DEDE,1999-10-07,JPN,1f1,"Lemon Gas Stadium, Hiratsuka (JPN)",2021-06-05,1108,2021,men_100m,Men 100m,21.7,True
21542,10.29,1.0,Dominik KOPEĆ,1995-03-05,POL,3h1,"Stadion Juliska, Praha (CZE)",2021-06-07,1108,2021,men_100m,Men 100m,26.3,True
21542,10.29,-0.7,Michael RODGERS,1985-04-24,USA,1h1,"Paavo Nurmen Stadion, Turku (FIN)",2021-06-08,1112,2021,men_100m,Men 100m,36.1,True
21542,10.29,1.9,Jamal RHODEN-STEVENS,1994-04-27,GBR,1h4,"Leichtathletikarena, Eisenstadt (AUT)",2021-06-09,1108,2021,men_100m,Men 100m,27.1,True
21542,10.29,-1.7,Derick SILVA,1998-04-23,BRA,4,"COTP Stadium, São Paulo (BRA)",2021-06-11,1118,2021,men_100m,Men 100m,23.1,True
21542,10.29,-1.7,Mark Otieno ODHIAMBO,1993-05-11,KEN,2f1,"Centre sportif Bout-du-Monde, Genève (SUI)",2021-06-12,1118,2021,men_100m,Men 100m,28.1,True
21542,10.29,1.3,Brandon MINGELI,2000-09-07,GBR,2sr2,"Stratford Community Track, London (GBR)",2021-06-13,1108,2021,men_100m,Men 100m,20.8,True
21542,10.29,1.2,Adekalu Nicholas FAKOREDE,2003-06-28,NGR,5,"Yabatech Sport Complex, Lagos (NGR)",2021-06-17,1108,2021,men_100m,Men 100m,18.0,True
21542,10.29,-0.5,Mark Otieno ODHIAMBO,1993-05-11,KEN,1h2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-06-17,1111,2021,men_100m,Men 100m,28.1,True
21542,10.29,0.2,Remigiusz OLSZEWSKI,1992-09-20,POL,4,"Stadion Śląski, Chorzów (POL)",2021-06-20,1108,2021,men_100m,Men 100m,28.7,True
21542,10.29,0.3,Julian REUS,1988-04-29,GER,1,"Sportanlage am Weinweg, Regensburg (GER)",2021-06-20,1108,2021,men_100m,Men 100m,33.1,True
21542,10.29,1.3,Henrik LARSSON,1999-09-30,SWE,2,"Tingvalla IP, Karlstad (SWE)",2021-06-22,1108,2021,men_100m,Men 100m,21.7,True
21542,10.29,-2.3,Bruno DEDE,1999-10-07,JPN,2h2,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-24,1121,2021,men_100m,Men 100m,21.7,True
21542,10.29,0.5,Abdul Hakim SANI BROWN,1999-03-06,JPN,1h6,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-24,1108,2021,men_100m,Men 100m,22.3,True
21542,10.29,0.1,Yonglian HUANG,2000-11-12,CHN,4,Chongqing (CHN),2021-06-24,1108,2021,men_100m,Men 100m,20.6,True
21542,10.29,0.2,Abdul Hakim SANI BROWN,1999-03-06,JPN,6,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-25,1108,2021,men_100m,Men 100m,22.3,True
21542,10.29,1.3,Samson COLEBROOKE,1997-05-10,BAH,1h5,"The Bahamas National Stadium, Nassau (BAH)",2021-06-25,1108,2021,men_100m,Men 100m,24.1,True
21542,10.29,-0.1,Tommy RAMDHAN,1996-11-28,GBR,2sf1,"Sportcity Regional Arena, Manchester (GBR)",2021-06-26,1108,2021,men_100m,Men 100m,24.6,True
21542,10.29,-1.0,Mouhamadou FALL,1992-02-25,FRA,1,"Stade Josette et Roger Mikulak, Angers (FRA)",2021-06-26,1114,2021,men_100m,Men 100m,29.3,True
21542,10.29,-0.8,Jak Ali HARVEY,1989-05-04,TUR,1h1,"Atletski stadion, Smederevo (SRB)",2021-06-26,1112,2021,men_100m,Men 100m,32.1,True
21542,10.29,-0.6,Rodrigo DO NASCIMENTO,1994-09-26,BRA,1f1,"COTP Stadium, São Paulo (BRA)",2021-06-27,1111,2021,men_100m,Men 100m,26.8,True
21542,10.29,1.5,Kemar HYMAN,1989-10-11,CAY,2h1,"Bolles HS Track, Jacksonville, FL (USA)",2021-06-27,1108,2021,men_100m,Men 100m,31.7,True
21542,10.29,1.9,Harlyn PÉREZ,1995-06-02,CUB,3f1,Castellón (ESP),2021-06-29,1108,2021,men_100m,Men 100m,26.1,True
21542,10.29,0.9,Chederick VAN WYK,1995-02-18,RSA,1h2,"Stadio Giuseppe Grezar, Trieste (ITA)",2021-07-07,1108,2021,men_100m,Men 100m,26.4,True
21542,10.29,0.1,Jason ROGERS,1991-08-31,SKN,4h1,"Marietta HS, Marietta, GA (USA)",2021-07-09,1108,2021,men_100m,Men 100m,29.9,True
21542,10.29,-0.5,Usheoritse ITSEKIRI,1998-01-31,NGR,1h2,"Sportcentrum Wembley, Kortrijk (BEL)",2021-07-10,1111,2021,men_100m,Men 100m,23.4,True
21542,10.29,0.7,Josephus LYLES,1998-07-22,USA,2,"International Stadium, Gateshead (GBR)",2021-07-13,1108,2021,men_100m,Men 100m,23.0,True
21542,10.29,0.2,Jeff ERIUS,2004-03-08,FRA,1h4,"Kadrioru staadion, Tallinn (EST)",2021-07-15,1108,2021,men_100m,Men 100m,17.4,True
21542,10.29,0.1,Adam THOMAS,1995-04-15,GBR,2sf3,"Bedford Athletic Stadium, Bedford (GBR)",2021-07-17,1108,2021,men_100m,Men 100m,26.3,True
21542,10.29,-0.1,Usheoritse ITSEKIRI,1998-01-31,NGR,7sf1,"National Stadium, Tokyo (JPN)",2021-08-01,1108,2021,men_100m,Men 100m,23.5,True
21542,10.29,0.4,Matteo MELLUZZO,2002-07-29,ITA,2sf2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-18,1108,2021,men_100m,Men 100m,19.1,True
21542,10.29,0.8,Shainer RENGIFO MONTOYA,2002-04-08,CUB,2sf3,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-18,1108,2021,men_100m,Men 100m,19.4,True
21542,10.29,1.3,Joel PASCALL-MENZIE,2002-11-03,GBR,1f1,"Lee Valley Athletics Centre, London (GBR)",2021-08-18,1108,2021,men_100m,Men 100m,18.8,True
21542,10.29,0.1,Eugene AMO-DADZIE,1992-06-22,GBR,1sr15,"Dagenham Arena, London (GBR)",2021-08-30,1108,2021,men_100m,Men 100m,29.2,True
21542,10.29,0.6,Ramil GULIYEV,1990-05-29,TUR,1,Gaziantep (TUR),2021-08-30,1108,2021,men_100m,Men 100m,31.3,True
21542,10.29,0.8,William REAIS,1999-05-04,SUI,1h3,"Sport Arena, Nottwil (SUI)",2021-09-04,1108,2021,men_100m,Men 100m,22.3,True
21542,10.29,1.2,Sam GORDON,1994-10-05,GBR,2sr1,"Stratford Community Track, London (GBR)",2021-09-12,1108,2021,men_100m,Men 100m,26.9,True
21542,10.29,0.8,Tommy RAMDHAN,1996-11-28,GBR,6,"Sports Park Mladost, Zagreb (CRO)",2021-09-14,1108,2021,men_100m,Men 100m,24.8,True
21542,10.29,1.0,Ramil GULIYEV,1990-05-29,TUR,2,Izmir (TUR),2021-09-14,1108,2021,men_100m,Men 100m,31.3,True
21542,10.29,0.1,Zhouzheng XU,1995-12-26,CHN,8,Xi'an (CHN),2021-09-21,1108,2021,men_100m,Men 100m,25.7,True
21542,10.29,1.3,Chun-Han YANG,1997-01-01,TPE,1,New Taipei City (TPE),2021-10-18,1108,2021,men_100m,Men 100m,24.8,True
21542,10.29,0.0,Edward OSEI-NKETIA,2001-05-08,NZL,1f1,"AIS Athletics Track, Canberra (AUS)",2022-01-29,1108,2022,men_100m,Men 100m,20.7,True
21542,10.29,1.6,Tosin OGUNODE,1994-03-02,QAT,1,"McArthur Stadium, Potchefstroom (RSA)",2022-03-11,1108,2022,men_100m,Men 100m,28.0,True
21542,10.29,1.5,Bradley Botshelo NKOANA,2005-01-29,RSA,1sf1,"Bestmed Tuks Stadium, Pretoria (RSA)",2022-03-12,1108,2022,men_100m,Men 100m,17.1,True
21542,10.29,1.1,Mukhethwa TSHIFURA,2004-01-03,RSA,1sf2,"Bestmed Tuks Stadium, Pretoria (RSA)",2022-03-12,1108,2022,men_100m,Men 100m,18.2,True
21542,10.29,1.6,Yenns Reynold FERNÁNDEZ,2001-01-04,CUB,2,"Estadio Panamericano, La Habana (CUB)",2022-03-18,1108,2022,men_100m,Men 100m,21.2,True
21542,10.29,1.5,Oshane BAILEY,1989-09-08,JAM,4f8,"GC Foster College, Spanish Town (JAM)",2022-03-19,1108,2022,men_100m,Men 100m,32.5,True
21542,10.29,1.8,Caleb JACKSON,,USA,3h2,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-25,1108,2022,men_100m,Men 100m,,True
21542,10.29,1.1,Ryan MARTIN,2001-01-24,USA,4h4,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-25,1108,2022,men_100m,Men 100m,21.2,True
21542,10.29,-1.8,Oblique SEVILLE,2001-03-16,JAM,1h4,"National Stadium, Kingston (JAM)",2022-03-26,1118,2022,men_100m,Men 100m,21.0,True
21542,10.29,1.6,Benjamin RICHARDSON,2003-12-19,RSA,1h4,"McArthur Stadium, Potchefstroom (RSA)",2022-03-31,1108,2022,men_100m,Men 100m,18.3,True
21542,10.29,0.4,Michael CAMPBELL,1996-11-29,JAM,1f2,"National Stadium, Kingston (JAM)",2022-04-02,1108,2022,men_100m,Men 100m,25.3,True
21542,10.29,1.3,Emilien Aurel TCHANBI CHAN,1996-05-28,CIV,1h3,"Adair Austin Stadium (Friends Univ), Wichita, KS (USA)",2022-04-02,1108,2022,men_100m,Men 100m,25.8,True
21542,10.29,0.2,Emile ERASMUS,1992-04-03,RSA,3,"McArthur Stadium, Potchefstroom (RSA)",2022-04-06,1108,2022,men_100m,Men 100m,30.0,True
21542,10.29,-0.9,Tinotenda MATIYENGA,1999-07-09,ZIM,2f2,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2022-04-09,1113,2022,men_100m,Men 100m,22.8,True
21542,10.29,0.4,Antonio LAY,,USA,1,"Audrey J. Walton Stadium, Warrensburg, MO (USA)",2022-04-15,1108,2022,men_100m,Men 100m,,True
21542,10.29,1.7,Emilien Aurel TCHANBI CHAN,1996-05-28,CIV,1h6,"John Jacobs Track Complex, Norman, OK (USA)",2022-04-15,1108,2022,men_100m,Men 100m,25.9,True
